Influent Substrate,HRT,Baffles Active,Substrate Removal,Mean Substrate,Standard Deviation Substrate,Mean Current Density,Standard Deviation Current Density,Biomass,Standard Deviation Biomass,Length
750,2,9,3.3220591877240015,729.1955227565709,11.84753905790438,1.356872615753316,0.0009437316557659058,7000.0,0.0,90
1000,6,1,0.8306326059683443,991.3551654349941,9.607507629699198,1.3570621220537626,0.0010931376829343884,7000.0,0.0,90
1000,6,10,8.302577152324215,931.1688336463845,41.0269260965287,1.3570186883377355,0.005251307570616458,7000.0,0.0,90
1000,6,11,9.141324804759757,926.7089311685932,44.25343324865968,1.3570149574913286,0.005039682969021217,7000.0,0.0,90
1000,6,12,9.957276217369975,922.6300821511483,47.64376895143818,1.357009713613537,0.00598055793613391,7000.0,0.0,90
1000,6,13,10.813449646300013,919.0099668046196,50.72655834306112,1.3570063043577045,0.005769361413046574,7000.0,0.0,90
1000,6,14,11.59992770401658,915.7947223281277,53.977336408801094,1.357001092698786,0.006237061654315621,7000.0,0.0,90
1000,6,15,12.510329533670017,913.0938198084657,56.81343147887218,1.3569975930995015,0.006051150024247927,7000.0,0.0,90
1000,6,16,13.21758405703639,910.8043708711944,59.59397450319997,1.3569927964759416,0.0065724561071473534,7000.0,0.0,90
1000,6,17,14.403810653765047,908.908637608042,62.07739400435811,1.3569891200990956,0.006395975018641876,7000.0,0.0,90
1000,6,18,14.73309876214389,907.7941689568868,64.0511424648908,1.3569836428666495,0.006940929750265583,7000.0,0.0,90
1000,6,2,1.6611802494607104,982.9223767631514,13.331802246531028,1.3570597381186267,0.002628008258857127,7000.0,0.0,90
1000,6,3,2.4918638788386147,974.9354513584665,17.47044565862819,1.3570528498137913,0.0023138700279485324,7000.0,0.0,90
1000,6,4,3.3222791865101726,967.3277827643844,21.296725821606238,1.3570452027320805,0.003564827611468342,7000.0,0.0,90
1000,6,5,4.1531421952711405,960.2744479101138,24.472963032107575,1.3570415075010072,0.003275796470936,7000.0,0.0,90
1000,6,6,4.983202116809662,953.5105164603492,27.91683529328683,1.357035974670811,0.004083314703033468,7000.0,0.0,90
1000,6,7,5.814634817146827,947.3138377787934,31.082922972571478,1.3570320528589537,0.0038369655714497884,7000.0,0.0,90
1000,6,8,6.643645039713215,941.4816194451571,34.5229953660442,1.357026551942516,0.004996624982558885,7000.0,0.0,90
1000,6,9,7.476871548769486,936.1844612300573,37.551720321140046,1.357023616681129,0.00474433785596919,7000.0,0.0,90
250,6,1,3.3095484486265607,241.37269957639649,9.757770681291579,1.351759958259737,0.08804875282230201,7000.0,0.0,90
250,6,10,32.41327296193648,182.78875031997254,38.32233967747512,1.3244461715539615,0.45654821190207134,6999.9694722735885,1.1033185760733284,90
250,6,11,35.48183431594303,178.72776261792052,41.08190560856737,1.3168511612053464,0.4855322386756555,6999.972247521444,1.0520095930958298,90
250,6,12,38.49416874310311,175.0260608797924,43.86263623675297,1.3115110134170824,0.5059606062090336,6999.911193966612,2.9952247221235475,90
250,6,13,41.59083377275317,171.77446291497697,46.5079186101917,1.3049493303028326,0.5258486089292533,6999.918025199948,2.877816125684954,90
250,6,14,44.358370713965414,169.01265604556724,48.99285931794708,1.2971364678924218,0.5442985090626279,6999.829229564453,5.025445999528776,90
250,6,15,47.54415851965443,166.7141035991507,51.20548145585483,1.2895670472665786,0.5600322499837758,6999.836364271089,4.861499607417991,90
250,6,16,49.988918877370494,164.8009299804304,53.27790160732001,1.2826068744779178,0.5735625098897753,6999.638831341855,9.782921685553715,90
250,6,17,54.06732376235289,163.25231625648937,55.12885364908201,1.2746377732760792,0.586373247044977,6999.628462196675,9.631046736890628,90
250,6,18,54.98377731468922,162.41627476530428,56.366803250436426,1.264888476359203,0.6024890495859487,6999.372414027496,14.7616393533548,90
250,6,2,6.62003181060278,233.0169259263821,12.768913078132911,1.3520175731296928,0.10012936965411716,7000.0,0.0,90
250,6,3,9.908089606288865,225.10960780512633,16.935072016605616,1.3489705913429282,0.19767389748991285,7000.0,0.0,90
250,6,4,13.184259050712818,217.63702449705232,20.292732138093708,1.346337323679251,0.2544744969172206,7000.0,0.0,90
250,6,5,16.43968074951132,210.72681004865441,23.395527864244634,1.3429193477374757,0.30787548713580026,7000.0,0.0,90
250,6,6,19.711317753441822,204.104117647628,26.451349336553054,1.3419569558343125,0.32121077330599695,6999.998681995642,0.07528793459818524,90
250,6,7,22.88833397496909,198.17132040709757,29.425701441918,1.3354370620466807,0.3782506077843316,6999.998870281979,0.06970460894137918,90
250,6,8,26.101787061000177,192.56948616130066,32.40803625222182,1.3328847897471392,0.40249492774210405,6999.98886328062,0.4976051348716472,90
250,6,9,29.27302753716085,187.52074961174688,35.27255645550956,1.3282466203173087,0.4334727885785023,6999.990100693884,0.46915967524316216,90
500,6,1,1.6601628895965177,491.35997942845904,9.61027810382107,1.3561616709711612,0.00593773445621003,7000.0,0.0,90
500,6,10,16.59060809815812,431.40772166559844,39.93089076901574,1.3558301653847826,0.045878184215327404,7000.0,0.0,90
500,6,11,18.26627208855549,426.9633365299729,43.20025563008366,1.3557995842377377,0.04516902066074863,7000.0,0.0,90
500,6,12,19.8962296563829,422.9321579748591,46.424022059499826,1.355761888651568,0.04834542685621173,7000.0,0.0,90
500,6,13,21.606625993257456,419.3282776853144,49.54138977554732,1.3557349495160986,0.04772505960355903,7000.0,0.0,90
500,6,14,23.17746028294297,416.1548561182796,52.6743856149612,1.3556924112793047,0.05003261447029167,7000.0,0.0,90
500,6,15,24.995981870844307,413.47794096403305,55.501490698846105,1.35566012260507,0.050165477822557515,7000.0,0.0,90
500,6,16,26.408419065359716,411.231229387802,58.155551750664756,1.355622521249045,0.0521825750238037,7000.0,0.0,90
500,6,17,28.777620644819123,409.353436772574,60.644482903114564,1.3555883013474688,0.051992076666507264,7000.0,0.0,90
500,6,18,29.434626535084135,408.2800606375074,62.47879626546125,1.355539150331769,0.05406528727341306,7000.0,0.0,90
500,6,2,3.3200520687210315,482.9512753405452,12.987177294051483,1.3561168497121765,0.03146097267723748,7000.0,0.0,90
500,6,3,4.980136952235193,474.9765034222381,17.141195446665186,1.3560750964636477,0.028482604414250618,7000.0,0.0,90
500,6,4,6.639515623771717,467.4028688213479,20.670411536729834,1.3560153261678485,0.03770297898099831,7000.0,0.0,90
500,6,5,8.299845563552458,460.36686328741195,23.84223000308108,1.3559895721527395,0.03658020162625407,7000.0,0.0,90
500,6,6,9.958434213537316,453.6385096690995,27.077897643673,1.355950810638517,0.04130961837083018,7000.0,0.0,90
500,6,7,11.61976625663401,447.4556621310212,30.29103965596852,1.3559231249118429,0.039826178272508075,7000.0,0.0,90
500,6,8,13.276110686829531,441.66750737655127,33.51394901520598,1.3558849234670398,0.04436059532372326,7000.0,0.0,90
500,6,9,14.940976917877924,436.3846808338168,36.589441720808026,1.355865191526686,0.04311387360105113,7000.0,0.0,90
750,6,1,1.1072898592139306,741.3566889780888,9.60747585544117,1.3567922088042073,0.002130332782645284,7000.0,0.0,90
750,6,10,11.067416234664522,681.2323038432708,40.66071144732759,1.3566894683887043,0.01964140139652339,7000.0,0.0,90
750,6,11,12.1854461927959,676.7743150905111,43.91319513641578,1.356682545258061,0.01878774890413232,7000.0,0.0,90
750,6,12,13.273041945707547,672.709771833911,47.23608590285379,1.3566700643597756,0.02092001045299859,7000.0,0.0,90
750,6,13,14.414288893683336,669.0915485009297,50.34221984583694,1.356663736041667,0.02015009041337545,7000.0,0.0,90
750,6,14,15.462573703630794,665.8887176316297,53.544861424352675,1.3566512827472033,0.021566057726725943,7000.0,0.0,90
750,6,15,16.67608471859133,663.1905292011675,56.39587536480657,1.3566442735999265,0.0209211853071956,7000.0,0.0,90
750,6,16,17.618744973512353,660.9136381903189,59.126594670249965,1.3566330005786975,0.022224392421482983,7000.0,0.0,90
750,6,17,19.199873906581388,659.019699205944,61.624833875259476,1.3566255905699667,0.02161622816151283,7000.0,0.0,90
750,6,18,19.63867737108987,657.9178462149464,63.54331675069597,1.3566125834510079,0.022914585327439195,7000.0,0.0,90
750,6,2,2.214447332911277,732.9308132595361,13.214230434020504,1.356778108287445,0.012006025078468404,7000.0,0.0,90
750,6,3,3.3217852154211567,724.9460857048737,17.375405573012568,1.3567669598324226,0.010000561770161944,7000.0,0.0,90
750,6,4,4.428729457927981,717.3487854901928,21.085406485885336,1.356746174694059,0.015489556344066891,7000.0,0.0,90
750,6,5,5.536294789137462,710.2979845281569,24.283207092656184,1.3567405433861013,0.013989101214929082,7000.0,0.0,90
750,6,6,6.6427534794387455,703.5448888592567,27.641567064639034,1.356726361078447,0.017021301241814876,7000.0,0.0,90
750,6,7,7.751062180869971,697.3502512765405,30.8350155055415,1.3567197637470392,0.015839087763231237,7000.0,0.0,90
750,6,8,8.856101140371992,691.5314907615322,34.18594506323239,1.35670608211569,0.01893690824167477,7000.0,0.0,90
750,6,9,9.966794188142785,686.2363136465364,37.24159437450029,1.3567013462105784,0.01791046581918856,7000.0,0.0,90
