Progressive day (day),Total current (mA),Total current density (A/m2)
0.545833335,0.377358491,0.003976065
0.54652778,0.566037736,0.005964098
0.547222224,0.377358491,0.003976065
0.547916668,0.377358491,0.003976065
0.548611113,0.377358491,0.003976065
0.549305557,0.377358491,0.003976065
0.550000002,0.377358491,0.003976065
0.550694446,0.377358491,0.003976065
0.551388891,0.377358491,0.003976065
0.552083335,0.377358491,0.003976065
0.55277778,0.377358491,0.003976065
0.553472224,0.377358491,0.003976065
0.554166668,0.377358491,0.003976065
0.554861113,0.377358491,0.003976065
0.555555557,0.377358491,0.003976065
0.556250002,0.377358491,0.003976065
0.556944446,0.377358491,0.003976065
0.557638891,0.754716981,0.007952131
0.558333335,0.566037736,0.005964098
0.55902778,0.566037736,0.005964098
0.559722224,0.377358491,0.003976065
0.560416668,0.377358491,0.003976065
0.561111113,0.377358491,0.003976065
0.561805557,0.377358491,0.003976065
0.562500002,0.377358491,0.003976065
0.563194446,0.377358491,0.003976065
0.563888891,0.377358491,0.003976065
0.564583335,0.377358491,0.003976065
0.56527778,0.377358491,0.003976065
0.565972224,0.377358491,0.003976065
0.566666669,0.377358491,0.003976065
0.567361113,0.377358491,0.003976065
0.568055557,0.377358491,0.003976065
0.568750002,0.377358491,0.003976065
0.569444446,0.377358491,0.003976065
0.570138891,0.377358491,0.003976065
0.570833335,0.377358491,0.003976065
0.57152778,0.377358491,0.003976065
0.572222224,0.377358491,0.003976065
0.572916669,0.377358491,0.003976065
0.573611113,0.377358491,0.003976065
0.574305557,0.377358491,0.003976065
0.575000002,0.377358491,0.003976065
0.575694446,0.377358491,0.003976065
0.576388891,0.377358491,0.003976065
0.577083335,0.188679245,0.001988033
0.57777778,0.377358491,0.003976065
0.578472224,0.377358491,0.003976065
0.579166669,0.377358491,0.003976065
0.579861113,0.377358491,0.003976065
0.580555557,0.754716981,0.007952131
0.581250002,0.754716981,0.007952131
0.581944446,0.754716981,0.007952131
0.582638891,0.754716981,0.007952131
0.583333335,0.754716981,0.007952131
0.58402778,0.566037736,0.005964098
0.584722224,0.754716981,0.007952131
0.585416669,0.754716981,0.007952131
0.586111113,0.754716981,0.007952131
0.586805557,0.566037736,0.005964098
0.587500002,0.566037736,0.005964098
0.588194446,0.377358491,0.003976065
0.588888891,0.377358491,0.003976065
0.589583335,0.377358491,0.003976065
0.59027778,0.377358491,0.003976065
0.590972224,0.566037736,0.005964098
0.591666669,0.377358491,0.003976065
0.592361113,0.377358491,0.003976065
0.593055557,0.377358491,0.003976065
0.593750002,0.377358491,0.003976065
0.594444446,0.377358491,0.003976065
0.595138891,0.377358491,0.003976065
0.595833335,0.377358491,0.003976065
0.59652778,0.377358491,0.003976065
0.597222224,0.377358491,0.003976065
0.597916669,0.377358491,0.003976065
0.598611113,0.754716981,0.007952131
0.599305558,0.377358491,0.003976065
0.600000002,0.377358491,0.003976065
0.600694446,0.377358491,0.003976065
0.601388891,0.566037736,0.005964098
0.602083335,0.566037736,0.005964098
0.60277778,0.566037736,0.005964098
0.603472224,0.566037736,0.005964098
0.604166669,0.566037736,0.005964098
0.604861113,0.377358491,0.003976065
0.605555558,0.566037736,0.005964098
0.606250002,0.377358491,0.003976065
0.606944446,0.377358491,0.003976065
0.607638891,0.566037736,0.005964098
0.608333335,0.754716981,0.007952131
0.60902778,0.754716981,0.007952131
0.609722224,0.754716981,0.007952131
0.610416669,0.754716981,0.007952131
0.611111113,0.754716981,0.007952131
0.611805558,0.754716981,0.007952131
0.612500002,0.566037736,0.005964098
0.613194446,0.566037736,0.005964098
0.613888891,0.754716981,0.007952131
0.614583335,0.566037736,0.005964098
0.61527778,0.566037736,0.005964098
0.615972224,0.566037736,0.005964098
0.616666669,0.566037736,0.005964098
0.617361113,0.754716981,0.007952131
0.618055558,0.754716981,0.007952131
0.618750002,0.754716981,0.007952131
0.619444446,0.377358491,0.003976065
0.620138891,0.754716981,0.007952131
0.620833335,0.566037736,0.005964098
0.62152778,0.754716981,0.007952131
0.622222224,0.566037736,0.005964098
0.622916669,0.566037736,0.005964098
0.623611113,0.754716981,0.007952131
0.624305558,0.754716981,0.007952131
0.625000002,0.754716981,0.007952131
0.625694446,0.754716981,0.007952131
0.626388891,0.754716981,0.007952131
0.627083335,0.754716981,0.007952131
0.62777778,0.754716981,0.007952131
0.628472224,0.754716981,0.007952131
0.629166669,0.754716981,0.007952131
0.629861113,0.754716981,0.007952131
0.630555558,0.754716981,0.007952131
0.631250002,0.754716981,0.007952131
0.631944447,0.754716981,0.007952131
0.632638891,0.754716981,0.007952131
0.633333335,0.754716981,0.007952131
0.63402778,0.566037736,0.005964098
0.634722224,0.754716981,0.007952131
0.635416669,0.754716981,0.007952131
0.636111113,0.754716981,0.007952131
0.636805558,0.754716981,0.007952131
0.637500002,0.754716981,0.007952131
0.638194447,0.754716981,0.007952131
0.638888891,0.754716981,0.007952131
0.639583335,0.754716981,0.007952131
0.64027778,0.566037736,0.005964098
0.640972224,0.566037736,0.005964098
0.641666669,0.754716981,0.007952131
0.642361113,0.754716981,0.007952131
0.643055558,0.754716981,0.007952131
0.643750002,0.754716981,0.007952131
0.644444447,0.754716981,0.007952131
0.645138891,0.754716981,0.007952131
0.645833335,0.754716981,0.007952131
0.64652778,0.754716981,0.007952131
0.647222224,0.754716981,0.007952131
0.647916669,0.754716981,0.007952131
0.648611113,0.754716981,0.007952131
0.649305558,0.754716981,0.007952131
0.650000002,0.754716981,0.007952131
0.650694447,0.754716981,0.007952131
0.651388891,0.754716981,0.007952131
0.652083335,0.754716981,0.007952131
0.65277778,0.754716981,0.007952131
0.653472224,0.754716981,0.007952131
0.654166669,0.754716981,0.007952131
0.654861113,0.754716981,0.007952131
0.655555558,0.754716981,0.007952131
0.656250002,0.754716981,0.007952131
0.656944447,0.754716981,0.007952131
0.657638891,0.754716981,0.007952131
0.658333335,0.754716981,0.007952131
0.65902778,0.566037736,0.005964098
0.659722224,0.754716981,0.007952131
0.660416669,0.566037736,0.005964098
0.661111113,0.754716981,0.007952131
0.661805558,0.754716981,0.007952131
0.662500002,0.566037736,0.005964098
0.663194447,0.566037736,0.005964098
0.663888891,0.754716981,0.007952131
0.664583335,0.566037736,0.005964098
0.66527778,0.754716981,0.007952131
0.665972224,0.566037736,0.005964098
0.666666669,0.754716981,0.007952131
0.667361113,0.754716981,0.007952131
0.668055558,0.566037736,0.005964098
0.668750002,0.566037736,0.005964098
0.669444447,0.566037736,0.005964098
0.670138891,0.754716981,0.007952131
0.670833336,0.566037736,0.005964098
0.67152778,0.754716981,0.007952131
0.672222224,0.754716981,0.007952131
0.672916669,0.754716981,0.007952131
0.673611113,0.754716981,0.007952131
0.674305558,0.754716981,0.007952131
0.675000002,0.754716981,0.007952131
0.675694447,0.754716981,0.007952131
0.676388891,0.754716981,0.007952131
0.677083336,0.754716981,0.007952131
0.67777778,0.754716981,0.007952131
0.678472224,0.754716981,0.007952131
0.679166669,0.566037736,0.005964098
0.679861113,0.566037736,0.005964098
0.680555558,0.754716981,0.007952131
0.681250002,0.754716981,0.007952131
0.681944447,0.566037736,0.005964098
0.682638891,0.566037736,0.005964098
0.683333336,0.754716981,0.007952131
0.68402778,0.754716981,0.007952131
0.684722224,0.754716981,0.007952131
0.685416669,0.754716981,0.007952131
0.686111113,0.754716981,0.007952131
0.686805558,0.754716981,0.007952131
0.687500002,0.754716981,0.007952131
0.688194447,0.754716981,0.007952131
0.688888891,0.754716981,0.007952131
0.689583336,0.754716981,0.007952131
0.69027778,0.754716981,0.007952131
0.690972224,0.754716981,0.007952131
0.691666669,0.754716981,0.007952131
0.692361113,0.754716981,0.007952131
0.693055558,0.566037736,0.005964098
0.693750002,0.377358491,0.003976065
0.694444447,0.754716981,0.007952131
0.695138891,0.754716981,0.007952131
0.695833336,0.754716981,0.007952131
0.69652778,0.566037736,0.005964098
0.697222224,0.754716981,0.007952131
0.697916669,0.754716981,0.007952131
0.698611113,0.754716981,0.007952131
0.699305558,0.754716981,0.007952131
0.700000002,0.754716981,0.007952131
0.700694447,0.754716981,0.007952131
0.701388891,0.754716981,0.007952131
0.702083336,0.566037736,0.005964098
0.70277778,0.754716981,0.007952131
0.703472225,0.754716981,0.007952131
0.704166669,0.754716981,0.007952131
0.704861113,0.754716981,0.007952131
0.705555558,0.754716981,0.007952131
0.706250002,0.754716981,0.007952131
0.706944447,0.754716981,0.007952131
0.707638891,0.754716981,0.007952131
0.708333336,0.754716981,0.007952131
0.70902778,0.754716981,0.007952131
0.709722225,0.754716981,0.007952131
0.710416669,0.754716981,0.007952131
0.711111113,0.754716981,0.007952131
0.711805558,0.754716981,0.007952131
0.712500002,0.754716981,0.007952131
0.713194447,0.754716981,0.007952131
0.713888891,0.754716981,0.007952131
0.714583336,0.754716981,0.007952131
0.71527778,0.754716981,0.007952131
0.715972225,0.754716981,0.007952131
0.716666669,0.754716981,0.007952131
0.717361113,0.377358491,0.003976065
0.718055558,0.377358491,0.003976065
0.718750002,0.566037736,0.005964098
0.719444447,0.754716981,0.007952131
0.720138891,0.754716981,0.007952131
0.720833336,0.754716981,0.007952131
0.72152778,0.754716981,0.007952131
0.722222225,0.566037736,0.005964098
0.722916669,0.566037736,0.005964098
0.723611113,0.566037736,0.005964098
0.724305558,0.566037736,0.005964098
0.725000002,0.754716981,0.007952131
0.725694447,0.754716981,0.007952131
0.726388891,0.566037736,0.005964098
0.727083336,0.754716981,0.007952131
0.72777778,0.754716981,0.007952131
0.728472225,0.754716981,0.007952131
0.729166669,0.754716981,0.007952131
0.729861113,0.754716981,0.007952131
0.730555558,0.754716981,0.007952131
0.731250002,0.754716981,0.007952131
0.731944447,0.754716981,0.007952131
0.732638891,0.754716981,0.007952131
0.733333336,0.754716981,0.007952131
0.73402778,0.754716981,0.007952131
0.734722225,0.754716981,0.007952131
0.735416669,0.754716981,0.007952131
0.736111114,0.566037736,0.005964098
0.736805558,0.566037736,0.005964098
0.737500002,0.566037736,0.005964098
0.738194447,0.754716981,0.007952131
0.738888891,0.754716981,0.007952131
0.739583336,0.566037736,0.005964098
0.74027778,0.566037736,0.005964098
0.740972225,0.566037736,0.005964098
0.741666669,0.566037736,0.005964098
0.742361114,0.566037736,0.005964098
0.743055558,0.566037736,0.005964098
0.743750002,0.566037736,0.005964098
0.744444447,0.566037736,0.005964098
0.745138891,0.566037736,0.005964098
0.745833336,0.566037736,0.005964098
0.74652778,0.566037736,0.005964098
0.747222225,0.566037736,0.005964098
0.747916669,0.566037736,0.005964098
0.748611114,0.566037736,0.005964098
0.749305558,0.566037736,0.005964098
0.750000002,0.566037736,0.005964098
0.750694447,0.566037736,0.005964098
0.751388891,0.566037736,0.005964098
0.752083336,0.566037736,0.005964098
0.75277778,0.566037736,0.005964098
0.753472225,0.566037736,0.005964098
0.754166669,0.566037736,0.005964098
0.754861114,0.566037736,0.005964098
0.755555558,0.566037736,0.005964098
0.756250002,0.566037736,0.005964098
0.756944447,0.566037736,0.005964098
0.757638891,0.566037736,0.005964098
0.758333336,0.566037736,0.005964098
0.75902778,0.566037736,0.005964098
0.759722225,0.566037736,0.005964098
0.760416669,0.566037736,0.005964098
0.761111114,0.566037736,0.005964098
0.761805558,0.566037736,0.005964098
0.762500002,0.566037736,0.005964098
0.763194447,0.566037736,0.005964098
0.763888891,0.566037736,0.005964098
0.764583336,0.566037736,0.005964098
0.76527778,0.566037736,0.005964098
0.765972225,0.566037736,0.005964098
0.766666669,0.566037736,0.005964098
0.767361114,0.566037736,0.005964098
0.768055558,0.566037736,0.005964098
0.768750003,0.566037736,0.005964098
0.769444447,0.566037736,0.005964098
0.770138891,0.566037736,0.005964098
0.770833336,0.566037736,0.005964098
0.77152778,0.566037736,0.005964098
0.772222225,0.566037736,0.005964098
0.772916669,0.566037736,0.005964098
0.773611114,0.566037736,0.005964098
0.774305558,0.566037736,0.005964098
0.775000003,0.566037736,0.005964098
0.775694447,0.566037736,0.005964098
0.776388891,0.566037736,0.005964098
0.777083336,0.566037736,0.005964098
0.77777778,0.566037736,0.005964098
0.778472225,0.566037736,0.005964098
0.779166669,0.566037736,0.005964098
0.779861114,0.566037736,0.005964098
0.780555558,0.566037736,0.005964098
0.781250003,0.566037736,0.005964098
0.781944447,0.566037736,0.005964098
0.782638891,0.566037736,0.005964098
0.783333336,0.566037736,0.005964098
0.78402778,0.566037736,0.005964098
0.784722225,0.566037736,0.005964098
0.785416669,0.566037736,0.005964098
0.786111114,0.566037736,0.005964098
0.786805558,0.566037736,0.005964098
0.787500003,0.566037736,0.005964098
0.788194447,0.566037736,0.005964098
0.788888891,0.566037736,0.005964098
0.789583336,0.566037736,0.005964098
0.79027778,0.566037736,0.005964098
0.790972225,0.566037736,0.005964098
0.791666669,0.566037736,0.005964098
0.792361114,0.566037736,0.005964098
0.793055558,0.566037736,0.005964098
0.793750003,0.566037736,0.005964098
0.794444447,0.566037736,0.005964098
0.795138891,0.566037736,0.005964098
0.795833336,0.566037736,0.005964098
0.79652778,0.566037736,0.005964098
0.797222225,0.566037736,0.005964098
0.797916669,0.566037736,0.005964098
0.798611114,0.566037736,0.005964098
0.799305558,0.566037736,0.005964098
0.800000003,0.566037736,0.005964098
0.800694447,0.566037736,0.005964098
0.801388892,0.566037736,0.005964098
0.802083336,0.566037736,0.005964098
0.80277778,0.566037736,0.005964098
0.803472225,0.566037736,0.005964098
0.804166669,0.566037736,0.005964098
0.804861114,0.566037736,0.005964098
0.805555558,0.566037736,0.005964098
0.806250003,0.566037736,0.005964098
0.806944447,0.566037736,0.005964098
0.807638892,0.566037736,0.005964098
0.808333336,0.566037736,0.005964098
0.80902778,0.566037736,0.005964098
0.809722225,0.566037736,0.005964098
0.810416669,0.566037736,0.005964098
0.811111114,0.566037736,0.005964098
0.811805558,0.566037736,0.005964098
0.812500003,0.566037736,0.005964098
0.813194447,0.566037736,0.005964098
0.813888892,0.566037736,0.005964098
0.814583336,0.566037736,0.005964098
0.81527778,0.566037736,0.005964098
0.815972225,0.566037736,0.005964098
0.816666669,0.566037736,0.005964098
0.817361114,0.566037736,0.005964098
0.818055558,0.566037736,0.005964098
0.818750003,0.566037736,0.005964098
0.819444447,0.566037736,0.005964098
0.820138892,0.566037736,0.005964098
0.820833336,0.566037736,0.005964098
0.82152778,0.566037736,0.005964098
0.822222225,0.566037736,0.005964098
0.822916669,0.566037736,0.005964098
0.823611114,0.566037736,0.005964098
0.824305558,0.566037736,0.005964098
0.825000003,0.566037736,0.005964098
0.825694447,0.566037736,0.005964098
0.826388892,0.566037736,0.005964098
0.827083336,0.566037736,0.005964098
0.82777778,0.566037736,0.005964098
0.828472225,0.566037736,0.005964098
0.829166669,0.566037736,0.005964098
0.829861114,0.566037736,0.005964098
0.830555558,0.566037736,0.005964098
0.831250003,0.566037736,0.005964098
0.831944447,0.566037736,0.005964098
0.832638892,0.566037736,0.005964098
0.833333336,0.566037736,0.005964098
0.83402778,0.566037736,0.005964098
0.834722225,0.566037736,0.005964098
0.835416669,0.566037736,0.005964098
0.836111114,0.566037736,0.005964098
0.836805558,0.566037736,0.005964098
0.837500003,0.566037736,0.005964098
0.838194447,0.566037736,0.005964098
0.838888892,0.566037736,0.005964098
0.839583336,0.566037736,0.005964098
0.840277781,0.566037736,0.005964098
0.840972225,0.566037736,0.005964098
0.841666669,0.566037736,0.005964098
0.842361114,0.566037736,0.005964098
0.843055558,0.566037736,0.005964098
0.843750003,0.566037736,0.005964098
0.844444447,0.566037736,0.005964098
0.845138892,0.566037736,0.005964098
0.845833336,0.566037736,0.005964098
0.846527781,0.566037736,0.005964098
0.847222225,0.566037736,0.005964098
0.847916669,0.566037736,0.005964098
0.848611114,0.566037736,0.005964098
0.849305558,0.566037736,0.005964098
0.850000003,0.566037736,0.005964098
0.850694447,0.566037736,0.005964098
0.851388892,0.566037736,0.005964098
0.852083336,0.566037736,0.005964098
0.852777781,0.754716981,0.007952131
0.853472225,0.754716981,0.007952131
0.854166669,0.754716981,0.007952131
0.854861114,0.754716981,0.007952131
0.855555558,0.566037736,0.005964098
0.856250003,0.566037736,0.005964098
0.856944447,0.566037736,0.005964098
0.857638892,0.566037736,0.005964098
0.858333336,0.754716981,0.007952131
0.859027781,0.754716981,0.007952131
0.859722225,0.566037736,0.005964098
0.860416669,0.566037736,0.005964098
0.861111114,0.566037736,0.005964098
0.861805558,0.566037736,0.005964098
0.862500003,0.566037736,0.005964098
0.863194447,0.566037736,0.005964098
0.863888892,0.566037736,0.005964098
0.864583336,0.566037736,0.005964098
0.865277781,0.566037736,0.005964098
0.865972225,0.566037736,0.005964098
0.866666669,0.566037736,0.005964098
0.867361114,0.566037736,0.005964098
0.868055558,0.566037736,0.005964098
0.868750003,0.566037736,0.005964098
0.869444447,0.566037736,0.005964098
0.870138892,0.566037736,0.005964098
0.870833336,0.566037736,0.005964098
0.871527781,0.566037736,0.005964098
0.872222225,0.566037736,0.005964098
0.87291667,0.566037736,0.005964098
0.873611114,0.566037736,0.005964098
0.874305558,0.566037736,0.005964098
0.875000003,0.566037736,0.005964098
0.875694447,0.566037736,0.005964098
0.876388892,0.566037736,0.005964098
0.877083336,0.754716981,0.007952131
0.877777781,0.566037736,0.005964098
0.878472225,0.566037736,0.005964098
0.87916667,0.566037736,0.005964098
0.879861114,0.754716981,0.007952131
