,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
,NSRDB,771867,-,Iowa,USA,41.61,-93.54,-6,264,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Date (MM/DD/YYYY),Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,15,30,56,421,-7.1,0.15,7.1,49.72,2.3,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,16,30,16,274,-7.8,0.15,6.4,52.41,0.8,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,17,30,0,0,-8.2,0.15,6.2,53.58,0.1,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,18,30,0,0,-8.5,0.15,6.2,58.11,-1.3,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,19,30,0,0,-8.8,0.15,6.2,60.24,-2.1,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,20,30,0,0,-9,0.15,6.1,62.12,-2.8,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,21,30,0,0,-9.3,0.15,5.9,64.18,-3.5,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,22,30,0,0,-9.5,0.15,5.6,65.36,-4,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2020,2020,11,29,23,30,0,0,-9.8,0.15,5.3,66.68,-4.5,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,0,30,0,0,-10,0.15,5,67.72,-4.9,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,1,30,0,0,-10.1,0.15,4.7,68.54,-5.2,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,2,30,0,0,-10.1,0.15,4.4,69.86,-5.5,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,3,30,0,0,-10.2,0.15,4.2,71.9,-5.9,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,4,30,0,0,-10.2,0.15,3.9,73.41,-6.2,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,5,30,0,0,-10.2,0.15,3.7,74.45,-6.4,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,6,30,0,0,-10.2,0.15,3.6,75.75,-6.6,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,7,30,8,100,-10.1,0.15,3.9,73.11,-6.1,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,8,30,49,1,-10.4,0.15,4.7,65.38,-4.9,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,9,30,119,103,-11.3,0.15,5,54.13,-3.3,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,10,30,147,305,-11.4,0.15,4.9,48.08,-1.9,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,11,30,50,961,-11.3,0.15,4.6,44.54,-0.7,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,12,30,51,961,-11,0.15,4.2,42.98,0.1,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,13,30,48,937,-10.7,0.15,3.8,42.49,0.6,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,14,30,43,875,-10.4,0.15,3.3,43.73,0.5,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,15,30,34,736,-10,0.15,2.1,50.91,-1.1,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,16,30,15,292,-8.2,0.15,1.2,68.93,-3.3,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,17,30,0,0,-9.2,0.15,1.1,67.36,-4,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,18,30,0,0,-9.3,0.15,1,65.81,-3.8,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,19,30,0,0,-9.4,0.15,0.8,64.76,-3.7,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,20,30,0,0,-9.4,0.15,0.7,64.92,-3.8,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,21,30,0,0,-9.5,0.15,0.7,64.79,-3.8,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,22,30,0,0,-9.5,0.15,0.7,65.21,-3.9,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2020,2020,11,30,23,30,0,0,-9.4,0.15,0.7,65.45,-3.9,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,0,30,0,0,-9.4,0.15,0.7,65.99,-4,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,1,30,0,0,-9.4,0.15,0.7,66,-4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,2,30,0,0,-9.3,0.15,0.7,66.86,-4.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,3,30,0,0,-9.2,0.15,0.7,69.12,-4.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,4,30,0,0,-9.1,0.15,0.7,70.84,-4.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,5,30,0,0,-9,0.15,0.8,73.19,-4.9,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,6,30,0,0,-8.6,0.15,1.1,75.64,-5,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,7,30,10,167,-8.7,0.15,2,73.15,-4.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,8,30,34,700,-9.2,0.15,2.8,61.81,-2.9,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,9,30,46,845,-8.8,0.15,3.2,53.77,-0.6,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,10,30,52,915,-8.7,0.15,3.4,46.93,1.4,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,11,30,53,946,-8.1,0.15,3.3,44.43,2.8,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,12,30,53,948,-7.9,0.15,3.1,42.24,3.8,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,13,30,51,922,-7.7,0.15,2.7,41.23,4.3,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,14,30,49,852,-7.3,0.15,2,44.45,3.7,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,15,30,40,699,-4.2,0.15,1.4,66.43,1.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,16,30,16,252,-5.6,0.15,1.5,71.73,-1.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,17,30,0,0,-6.8,0.15,1.7,69.03,-1.9,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,18,30,0,0,-6.9,0.16,1.8,70.17,-2.2,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,19,30,0,0,-7,0.16,1.8,70.79,-2.4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,20,30,0,0,-7,0.16,1.7,71.82,-2.6,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,21,30,0,0,-6.9,0.16,1.5,73.32,-2.8,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,22,30,0,0,-6.8,0.16,1.4,74.84,-3,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020,2020,12,1,23,30,0,0,-6.8,0.16,1.3,75.7,-3.1,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,0,30,0,0,-6.7,0.16,1.2,76.68,-3.2,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,1,30,0,0,-6.6,0.16,1.2,76.51,-3.1,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,2,30,0,0,-6.6,0.16,1.3,76.74,-3.1,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,3,30,0,0,-6.7,0.16,1.4,76.45,-3.1,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,4,30,0,0,-6.8,0.16,1.3,77.58,-3.4,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,5,30,0,0,-6.9,0.16,1.3,78.64,-3.7,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,6,30,0,0,-7,0.16,1.3,79.43,-4,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,7,30,8,75,-7.1,0.16,1.6,76.57,-3.6,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,8,30,40,619,-7,0.16,1.8,69.51,-2.2,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,9,30,52,811,-6.5,0.16,1.5,63.19,-0.3,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,10,30,58,884,-5.5,0.16,1.3,57.08,2.1,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,11,30,62,914,-5.9,0.16,1,48.54,4,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,12,30,63,914,-6.4,0.16,0.8,43.34,5.1,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,13,30,60,885,-6.2,0.16,1.1,43.13,5.4,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,14,30,54,816,-5.3,0.16,1.3,49.22,4.4,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,15,30,42,662,-2.3,0.16,1.2,73.39,2,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,16,30,15,125,-4.8,0.16,1.3,69.12,0.2,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,17,30,0,0,-6.3,0.16,1.3,63,-0.1,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,18,30,0,0,-6.5,0.16,1.1,57.06,1.1,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,19,30,0,0,-6.6,0.16,0.9,55.56,1.3,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,20,30,0,0,-6.6,0.16,0.9,57.21,0.9,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,21,30,0,0,-6.1,0.16,1.2,64.41,-0.2,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,22,30,0,0,-5.4,0.16,1.5,73.55,-1.3,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020,2020,12,2,23,30,0,0,-5,0.16,1.8,79.83,-2,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,0,30,0,0,-4.7,0.16,2,84.22,-2.4,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,1,30,0,0,-4.5,0.16,1.8,88.36,-2.8,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,2,30,0,0,-4.3,0.16,1.5,91.8,-3.2,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,3,30,0,0,-4.3,0.16,1.5,94.84,-3.6,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,4,30,0,0,-4.3,0.16,1.4,97.79,-4,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,5,30,0,0,-4.3,0.16,1.3,99.81,-4.3,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,6,30,0,0,-4.5,0.16,1.2,100,-4.5,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,7,30,10,109,-4.5,0.16,1.8,95.61,-3.9,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,8,30,40,597,-4.3,0.16,2.6,86.57,-2.4,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,9,30,54,780,-3.6,0.16,3,78.18,-0.3,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,10,30,59,866,-3.1,0.16,3.4,69.63,1.9,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,11,30,61,903,-2.8,0.16,3.6,62.94,3.6,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,12,30,62,888,-2.7,0.16,3.6,59.32,4.6,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,13,30,55,879,-2.6,0.16,3.5,57.96,5,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,14,30,49,811,-2.4,0.16,2.6,61.12,4.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,15,30,51,473,-1.5,0.16,1.7,75.67,2.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,16,30,10,35,-2.2,0.16,1.7,80.22,0.8,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,17,30,0,0,-2.8,0.16,1.8,78.96,0.4,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,18,30,0,0,-3.1,0.16,2.3,79.89,0,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,19,30,0,0,-3.3,0.16,2.7,79.26,-0.1,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,20,30,0,0,-3.4,0.16,3,79.05,-0.2,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,21,30,0,0,-3.5,0.16,3.4,78.9,-0.3,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,22,30,0,0,-3.7,0.16,3.6,79.59,-0.6,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2020,2020,12,3,23,30,0,0,-3.8,0.16,3.5,80.99,-1,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,0,30,0,0,-4,0.16,3.3,81.87,-1.3,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,1,30,0,0,-4.2,0.16,3.2,81.7,-1.5,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,2,30,0,0,-4.5,0.16,3.2,80.48,-1.6,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,3,30,0,0,-4.8,0.16,3.1,79.35,-1.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,4,30,0,0,-5.1,0.16,3,78.41,-1.8,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,5,30,0,0,-5.3,0.16,2.9,77.49,-1.9,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,6,30,0,0,-5.5,0.16,2.8,76.96,-2,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,7,30,9,129,-5.6,0.16,3.1,73.84,-1.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,8,30,33,631,-5.3,0.16,3.4,67.3,0,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,9,30,44,796,-4.6,0.16,3.2,60.55,2.3,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,10,30,49,869,-3.3,0.16,3.1,56.26,4.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,11,30,53,898,-2.1,0.16,3.1,53.25,6.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,12,30,55,897,-1.5,0.16,3,51.54,7.9,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,13,30,53,870,-1,0.16,2.5,52.41,8.2,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,14,30,48,804,0,0.16,1.6,61.3,6.9,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,15,30,37,658,1.3,0.16,1.2,80.98,4.3,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,16,30,15,233,-1.1,0.16,1.4,78.96,2.2,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,17,30,0,0,-1.8,0.16,1.5,78.42,1.6,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,18,30,0,0,-1.8,0.16,1.5,82.6,0.8,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,19,30,0,0,-1.9,0.16,1.5,84.39,0.4,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,20,30,0,0,-2,0.16,1.4,84.67,0.3,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,21,30,0,0,-2,0.16,1.3,83.5,0.5,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,22,30,0,0,-1.9,0.16,1.1,82.89,0.7,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2020,2020,12,4,23,30,0,0,-1.7,0.16,1,83.75,0.7,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,0,30,0,0,-1.6,0.16,0.8,85.25,0.6,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,1,30,0,0,-1.5,0.16,0.8,88,0.3,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,2,30,0,0,-1.4,0.16,0.8,90.55,0,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,3,30,0,0,-1.3,0.16,0.8,93.66,-0.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,4,30,0,0,-1.2,0.16,0.8,96.15,-0.7,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,5,30,0,0,-1.2,0.16,0.7,97.82,-0.9,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,6,30,0,0,-1.2,0.16,0.7,99.45,-1.1,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,7,30,8,84,-1.2,0.16,0.8,96.55,-0.7,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,8,30,37,594,-1,0.16,0.9,90.19,0.4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,9,30,50,773,-0.7,0.16,0.8,83.17,1.9,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,10,30,57,853,0,0.16,0.9,75.05,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,11,30,60,885,0.3,0.16,1.4,66.13,6.2,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,12,30,59,888,0.2,0.16,2.1,59.38,7.6,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,13,30,57,861,0.2,0.16,2.3,58.1,7.9,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,14,30,51,798,0.4,0.16,1.7,65.09,6.5,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,15,30,38,648,1.3,0.16,1.3,84.79,3.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,16,30,15,211,-0.8,0.16,1.4,85.04,1.4,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,17,30,0,0,-1.3,0.16,1.5,85.11,0.9,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,18,30,0,0,-1.5,0.16,1.4,86.55,0.5,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,19,30,0,0,-1.6,0.16,1.5,89.39,-0.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,20,30,0,0,-1.8,0.16,1.6,91.61,-0.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,21,30,0,0,-2,0.16,1.8,92.57,-0.9,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,22,30,0,0,-2,0.16,2.2,92.89,-1,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2020,2020,12,5,23,30,0,0,-1.9,0.16,2.7,94.04,-1.1,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,0,30,0,0,-1.7,0.16,3.1,96.18,-1.2,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,1,30,0,0,-1.6,0.16,3.5,98.85,-1.4,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,2,30,0,0,-1.7,0.16,3.8,98.77,-1.5,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,3,30,0,0,-1.8,0.16,3.8,98.08,-1.5,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,4,30,0,0,-1.9,0.16,3.6,98.12,-1.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,5,30,0,0,-2.2,0.16,3.4,96.55,-1.7,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,6,30,0,0,-2.4,0.16,3.2,95.76,-1.8,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,7,30,6,49,-2.5,0.16,3.1,93.19,-1.5,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,8,30,45,503,-2.3,0.16,3.1,87.75,-0.5,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,9,30,93,266,-1.5,0.16,3.1,83.72,0.9,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,10,30,142,22,-1.1,0.16,2.9,76.8,2.6,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,11,30,142,4,-0.9,0.16,2.7,72.05,3.7,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,12,30,151,7,-0.9,0.16,2.6,69.85,4.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,13,30,132,3,-1,0.16,2.7,70.98,3.8,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,14,30,89,0,-1.1,0.16,2.3,74.01,3.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,15,30,50,553,-0.9,0.16,1.5,83.4,1.6,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2020,2020,12,6,16,30,15,138,-1.3,0.16,1.1,91.9,-0.1,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
