time/d;R1;R2;;;;;;time/s;?t/s;<R1>/C;<R2>/C;;time/s;<R1>/mol e-;<R2>/mol e-;R1 mmol e-;R2 mmol e-;;;;;
8,291677571;1,547910682;1,917729638;;;;;;716400,9422;600,0000669;4,365108611;5,407998182;;716400,9422;0,172818953;0,182264327;172,8189525;182,2643273;;;;;
8,298622017;1,540874491;1,915011783;;;;;;717000,9422;600,0000669;4,345266548;5,400333829;;717000,9422;0,172863988;0,182320298;172,8639882;182,320298;;;;;
8,305566462;1,533846213;1,91217905;;;;;;717600,9423;600,0000669;4,325446802;5,392345521;;717600,9423;0,172908818;0,182376186;172,9088184;182,376186;;;;;
8,312510907;1,525563455;1,909299071;;;;;;718200,9424;600,0000669;4,302089423;5,384223981;;718200,9424;0,172953407;0,18243199;172,9534066;182,4319897;;;;;
8,319455352;1,518081381;1,907159824;;;;;;718800,9424;600,0000669;4,280989971;5,378191304;;718800,9424;0,172997776;0,182487731;172,9977761;182,4877309;;;;;
8,326399797;1,510620037;1,905412348;;;;;;719400,9425;600,0000669;4,259948978;5,37326342;;719400,9425;0,173041928;0,182543421;173,0419275;182,5434211;;;;;
8,333344243;1,503387948;1,903641414;;;;;;720000,9426;600,0000669;4,239554485;5,368269386;;720000,9426;0,173085868;0,182599059;173,0858675;182,5990594;;;;;
8,340288688;1,497090512;1,900619651;;;;;;720600,9426;600,0000669;4,221795714;5,359748014;;720600,9426;0,173129624;0,18265461;173,1296235;182,6546095;;;;;
8,347233133;1,488982708;1,899224855;;;;;;721200,9427;600,0000669;4,198931704;5,355814688;;721200,9427;0,173173143;0,182710119;173,1731425;182,7101188;;;;;
8,354177578;1,481692241;1,895748465;;;;;;721800,9428;600,0000669;4,178372585;5,346011268;;721800,9428;0,173216448;0,182765526;173,2164485;182,7655265;;;;;
8,361122023;1,474929754;1,893527743;;;;;;722400,9428;600,0000669;4,15930237;5,339748829;;722400,9428;0,173259557;0,182820869;173,2595567;182,8208693;;;;;
8,368066469;1,468429665;1,891723566;;;;;;723000,9429;600,0000669;4,140972117;5,33466105;;723000,9429;0,173302475;0,182876159;173,302475;182,8761593;;;;;
8,375010914;1,461143168;1,890683553;;;;;;723600,943;600,0000669;4,120424192;5,331728214;;723600,943;0,17334518;0,182931419;173,3451804;182,931419;;;;;
8,381955359;1,453521535;1,888895964;;;;;;724200,943;600,0000669;4,098931185;5,326687212;;724200,943;0,173387663;0,182986626;173,387663;182,9866264;;;;;
8,388899804;1,446452614;1,888405388;;;;;;724800,9431;600,0000669;4,078996826;5,325303788;;724800,9431;0,173429939;0,183041819;173,4299389;183,0418195;;;;;
8,39584425;1,439158014;1,884582877;;;;;;725400,9432;600,0000669;4,05842605;5,314524306;;725400,9432;0,173472002;0,183096901;173,4720017;183,0969008;;;;;
8,402788695;1,431892618;1,882279507;;;;;;726000,9432;600,0000669;4,037937634;5,308028801;;726000,9432;0,173513852;0,183151915;173,5138521;183,1519149;;;;;
8,40973314;1,42493465;1,879822244;;;;;;726600,9433;600,0000669;4,01831616;5,301099317;;726600,9433;0,173555499;0,183206857;173,5554992;183,2068571;;;;;
8,416677585;1,418418701;1,879207428;;;;;;727200,9434;600,0000669;3,999941183;5,299365537;;727200,9434;0,173596956;0,183261781;173,5969558;183,2617813;;;;;
8,42362203;1,412336529;1,878149931;;;;;;727800,9434;600,0000669;3,982789455;5,296383396;;727800,9434;0,173638235;0,183316675;173,6382346;183,3166747;;;;;
8,430566476;1,405588304;1,875534665;;;;;;728400,9435;600,0000669;3,96375946;5,289008346;;728400,9435;0,173679316;0,183371492;173,6793162;183,3714916;;;;;
8,437510921;1,398957568;1,873559748;;;;;;729000,9436;600,0000669;3,945060781;5,283439078;;729000,9436;0,173720204;0,183426251;173,720204;183,4262507;;;;;
8,444455366;1,39247554;1,872699302;;;;;;729600,9436;600,0000669;3,926781459;5,281012619;;729600,9436;0,173760902;0,183480985;173,7609024;183,4809848;;;;;
8,451399811;1,38600256;1,870814081;;;;;;730200,9437;600,0000669;3,908527655;5,275696297;;730200,9437;0,173801412;0,183535664;173,8014116;183,5356637;;;;;
8,458344257;1,379662213;1,868523008;;;;;;730800,9438;600,0000669;3,890647875;5,269235469;;730800,9438;0,173841735;0,183590276;173,8417354;183,5902757;;;;;
8,465288702;1,373404933;1,866556684;;;;;;731400,9438;600,0000669;3,873002342;5,263690436;;731400,9438;0,173881876;0,18364483;173,8818764;183,6448301;;;;;
8,472233147;1,366981858;1,86481463;;;;;;732000,9439;600,0000669;3,854889268;5,258777842;;732000,9439;0,17392183;0,183699334;173,9218297;183,6993337;;;;;
8,479177592;1,360414642;1,864314355;;;;;;732600,944;600,0000669;3,836369719;5,257367067;;732600,944;0,173961591;0,183753823;173,961591;183,7538227;;;;;
8,486122037;1,354479213;1,863133209;;;;;;733200,944;600,0000669;3,819631806;5,254036235;;733200,944;0,174001179;0,183808277;174,0011788;183,8082771;;;;;
8,493066483;1,348434838;1,862083578;;;;;;733800,9441;600,0000669;3,802586668;5,251076275;;733800,9441;0,17404059;0,183862701;174,04059;183,8627009;;;;;
8,500010928;1,342202716;1,860582403;;;;;;734400,9442;600,0000669;3,785012082;5,246842962;;734400,9442;0,174079819;0,183917081;174,079819;183,9170808;;;;;
8,506955373;1,335604089;1,859378001;;;;;;735000,9442;600,0000669;3,76640395;5,243446547;;735000,9442;0,174118855;0,183971425;174,1188552;183,9714254;;;;;
8,513899818;1,329741024;1,858212694;;;;;;735600,9443;600,0000669;3,749870106;5,24016038;;735600,9443;0,17415772;0,184025736;174,15772;184,0257361;;;;;
8,520844264;1,323739904;1,856299011;;;;;;736200,9444;600,0000669;3,732946945;5,234763795;;736200,9444;0,174196409;0,184079991;174,1964094;184,0799908;;;;;
8,527788709;1,318322983;1,855636347;;;;;;736800,9444;600,0000669;3,717671226;5,232895082;;736800,9444;0,17423494;0,184134226;174,2349404;184,1342261;;;;;
8,534733154;1,311675058;1,855021058;;;;;;737400,9445;600,0000669;3,698924077;5,231159966;;737400,9445;0,174273277;0,184188443;174,2732772;184,1884434;;;;;
8,541677599;1,305621479;1,852575663;;;;;;738000,9446;600,0000669;3,68185298;5,224263952;;738000,9446;0,174311437;0,184242589;174,3114371;184,2425893;;;;;
8,548622044;1,29963318;1,851973969;;;;;;738600,9446;600,0000669;3,664965975;5,222567175;;738600,9446;0,174349422;0,184296718;174,3494219;184,2967176;;;;;
8,55556649;1,293900324;1,851058262;;;;;;739200,9447;600,0000669;3,648799321;5,21998488;;739200,9447;0,174387239;0,184350819;174,3872392;184,3508191;;;;;
8,562510935;1,288179059;1,850346499;;;;;;739800,9448;600,0000669;3,632665351;5,217977708;;739800,9448;0,174424889;0,1844049;174,4248892;184,4048998;;;;;
8,56945538;1,282833203;1,848216363;;;;;;740400,9448;600,0000669;3,617590037;5,211970726;;740400,9448;0,174462383;0,184458918;174,462383;184,4589182;;;;;
8,576399825;1,27684441;1,846192419;;;;;;741000,9449;600,0000669;3,600701639;5,206263202;;741000,9449;0,174499702;0,184512878;174,4997018;184,5128775;;;;;
8,58334427;1,271362037;1,846046125;;;;;;741600,945;600,0000669;3,585241343;5,205850653;;741600,945;0,17453686;0,184566833;174,5368603;184,5668326;;;;;
8,590288716;1,26585314;1,844775955;;;;;;742200,945;600,0000669;3,569706254;5,202268773;;742200,945;0,174573858;0,18462075;174,5738579;184,6207505;;;;;
8,597233161;1,260261658;1,843473854;;;;;;742800,9451;600,0000669;3,553938271;5,198596849;;742800,9451;0,174610692;0,18467463;174,610692;184,6746303;;;;;
8,604177606;1,25500824;1,842718892;;;;;;743400,9452;600,0000669;3,539123633;5,196467855;;743400,9452;0,174647373;0,184728488;174,6473725;184,7284881;;;;;
8,611122051;1,250084465;1,841680803;;;;;;744000,9452;600,0000669;3,525238585;5,193540444;;744000,9452;0,174683909;0,184782316;174,6839092;184,7823155;;;;;
8,618066497;1,244902959;1,839248531;;;;;;744600,9453;600,0000669;3,510626736;5,186681435;;744600,9453;0,174720294;0,184836072;174,7202944;184,8360719;;;;;
8,625010942;1,240010862;1,839339984;;;;;;745200,9454;600,0000669;3,49683102;5,186939333;;745200,9454;0,174756537;0,184889831;174,7565366;184,8898309;;;;;
8,631955387;1,234968107;1,838174889;;;;;;745800,9454;600,0000669;3,48261045;5,183653764;;745800,9454;0,174792631;0,184943556;174,7926314;184,9435559;;;;;
8,638899832;1,229796943;1,837336126;;;;;;746400,9455;600,0000669;3,468027767;5,181288452;;746400,9455;0,174828575;0,184997256;174,8285751;184,9972563;;;;;
8,645844277;1,224915573;1,835914329;;;;;;747000,9456;600,0000669;3,454262301;5,177278985;;747000,9456;0,174864376;0,185050915;174,8643762;185,0509152;;;;;
8,652788723;1,21942198;1,835031073;;;;;;747600,9456;600,0000669;3,438770365;5,174788204;;747600,9456;0,174900017;0,185104548;174,9000166;185,1045483;;;;;
8,659733168;1,214258139;1,83439245;;;;;;748200,9457;600,0000669;3,424208334;5,172987286;;748200,9457;0,174935506;0,185158163;174,9355062;185,1581627;;;;;
8,666677613;1,209233848;1,8344767;;;;;;748800,9458;600,0000669;3,410039831;5,173224871;;748800,9458;0,174970849;0,18521178;174,9708489;185,2117796;;;;;
8,673622058;1,204158337;1,834122254;;;;;;749400,9458;600,0000669;3,39572689;5,172225333;;749400,9458;0,175006043;0,185265386;175,0060432;185,2653861;;;;;
8,680566504;1,19922765;1,832603362;;;;;;750000,9459;600,0000669;3,381822351;5,167942058;;750000,9459;0,175041093;0,185318948;175,0410935;185,3189483;;;;;
8,687510949;1,194442312;1,831854908;;;;;;750600,946;600,0000669;3,368327695;5,165831415;;750600,946;0,175076004;0,185372489;175,0760038;185,3724885;;;;;
8,694455394;1,190079322;1,831252198;;;;;;751200,946;600,0000669;3,356024061;5,164131772;;751200,946;0,175110787;0,185426011;175,1107867;185,4260112;;;;;
8,701399839;1,185114901;1,829915918;;;;;;751800,9461;600,0000669;3,342024393;5,160363463;;751800,9461;0,175145424;0,185479495;175,1454245;185,4794948;;;;;
8,708344284;1,179922369;1,829538098;;;;;;752400,9462;600,0000669;3,327381451;5,159298012;;752400,9462;0,17517991;0,185532967;175,1799104;185,5329673;;;;;
8,71528873;1,175813776;1,828440279;;;;;;753000,9462;600,0000669;3,315795217;5,15620216;;753000,9462;0,175214276;0,185586408;175,2142764;185,5864077;;;;;
8,722233175;1,171122392;1,82896084;;;;;;753600,9463;600,0000669;3,302565512;5,157670144;;753600,9463;0,175248505;0,185639863;175,2485052;185,6398634;;;;;
8,72917762;1,166514443;1,827570263;;;;;;754200,9464;600,0000669;3,289571097;5,153748715;;754200,9464;0,175282599;0,185693278;175,2825993;185,6932784;;;;;
8,736122065;1,162235136;1,827710265;;;;;;754800,9464;600,0000669;3,277503449;5,154143521;;754800,9464;0,175316568;0,185746698;175,3165683;185,7466976;;;;;
8,74306651;1,157201581;1,826748078;;;;;;755400,9465;600,0000669;3,263308822;5,151430155;;755400,9465;0,17535039;0,185800089;175,3503903;185,8000886;;;;;
8,750010956;1,152931995;1,826524646;;;;;;756000,9466;600,0000669;3,251268587;5,150800077;;756000,9466;0,175384087;0,185853473;175,3840874;185,853473;;;;;
8,756955401;1,148549851;1,825379086;;;;;;756600,9466;600,0000669;3,23891094;5,147569596;;756600,9466;0,175417656;0,185906824;175,4176565;185,906824;;;;;
8,763899846;1,144208285;1,825743213;;;;;;757200,9467;600,0000669;3,226667725;5,148596436;;757200,9467;0,175451099;0,185960186;175,4510986;185,9601856;;;;;
8,770844291;1,139588102;1,824492263;;;;;;757800,9468;600,0000669;3,213638805;5,145068755;;757800,9468;0,175484406;0,186013511;175,4844058;186,0135107;;;;;
8,777788737;1,135126242;1,824457061;;;;;;758400,9468;600,0000669;3,201056358;5,144969486;;758400,9468;0,175517582;0,186066835;175,5175825;186,0668347;;;;;
8,784733182;1,130867113;1,823694666;;;;;;759000,9469;600,0000669;3,189045614;5,14281953;;759000,9469;0,175550635;0,186120136;175,5506347;186,1201365;;;;;
8,791677627;1,126379725;1,823861119;;;;;;759600,947;600,0000669;3,176391179;5,143288929;;759600,947;0,175583556;0,186173443;175,5835558;186,1734431;;;;;
8,798622072;1,121845417;1,823074746;;;;;;760200,947;600,0000669;3,163604429;5,141071357;;760200,947;0,175616344;0,186226727;175,6163444;186,2267267;;;;;
8,805566517;1,117752627;1,822382648;;;;;;760800,9471;600,0000669;3,152062759;5,139119641;;760800,9471;0,175649013;0,18627999;175,6490133;186,2799901;;;;;
8,812510963;1,113714963;1,821582629;;;;;;761400,9472;600,0000669;3,140676545;5,136863586;;761400,9472;0,175681564;0,18633323;175,6815642;186,3332302;;;;;
8,819455408;1,109722574;1,821737212;;;;;;762000,9472;600,0000669;3,129418008;5,137299511;;762000,9472;0,175713998;0,186386475;175,7139985;186,3864747;;;;;
8,826399853;1,105962774;1,821083441;;;;;;762600,9473;600,0000669;3,118815371;5,135455875;;762600,9473;0,175746323;0,1864397;175,7463228;186,4397001;;;;;
8,833344298;1,102046626;1,821070255;;;;;;763200,9474;600,0000669;3,107771831;5,135418691;;763200,9474;0,175778533;0,186492925;175,7785327;186,4929252;;;;;
8,840288744;1,09864387;1,820178008;;;;;;763800,9474;600,0000669;3,098176058;5,132902555;;763800,9474;0,175810643;0,186546124;175,8106432;186,5461241;;;;;
8,847233189;1,094972582;1,819806103;;;;;;764400,9475;600,0000669;3,087823025;5,131853782;;764400,9475;0,175842646;0,186599312;175,8426463;186,5993122;;;;;
8,854177634;1,091122011;1,819556736;;;;;;765000,9476;600,0000669;3,076964413;5,131150566;;765000,9476;0,175874537;0,186652493;175,8745369;186,6524931;;;;;
8,861122079;1,087419214;1,819175338;;;;;;765600,9476;600,0000669;3,066522526;5,130075025;;765600,9476;0,175906319;0,186705663;175,9063193;186,7056627;;;;;
8,868066524;1,083602895;1,818780064;;;;;;766200,9477;600,0000669;3,055760504;5,128960351;;766200,9477;0,17593799;0,186758821;175,9379901;186,7588208;;;;;
8,87501097;1,079257987;1,818197677;;;;;;766800,9478;600,0000669;3,043507862;5,127318022;;766800,9478;0,175969534;0,186811962;175,969534;186,8119619;;;;;
8,881955415;1,075630902;1,817768173;;;;;;767400,9478;600,0000669;3,03327948;5,12610682;;767400,9478;0,176000972;0,18686509;176,0009718;186,8650905;;;;;
8,88889986;1,072015145;1,817093182;;;;;;768000,9479;600,0000669;3,023083045;5,124203343;;768000,9479;0,176032304;0,186918199;176,032304;186,9181993;;;;;
8,895844305;1,068538185;1,816357902;;;;;;768600,948;600,0000669;3,013278018;5,122129855;;768600,948;0,176063535;0,186971287;176,0635345;186,9712866;;;;;
8,902788751;1,064805971;1,816739715;;;;;;769200,948;600,0000669;3,002753174;5,123206567;;769200,948;0,176094656;0,187024385;176,094656;187,0243851;;;;;
8,909733196;1,061067459;1,815614583;;;;;;769800,9481;600,0000669;2,992210569;5,120033695;;769800,9481;0,176125668;0,187077451;176,1256681;187,0774507;;;;;
8,916677641;1,057694728;1,816015215;;;;;;770400,9482;600,0000669;2,982699464;5,121163476;;770400,9482;0,176156582;0,187130528;176,1565817;187,130528;;;;;
8,923622086;1,053763742;1,814900254;;;;;;771000,9482;600,0000669;2,971614084;5,118019287;;771000,9482;0,17618738;0,187183573;176,1873805;187,1835727;;;;;
8,930566531;1,050469901;1,81508871;;;;;;771600,9483;600,0000669;2,962325452;5,118550733;;771600,9483;0,176218083;0,187236623;176,2180829;187,2366229;;;;;
8,937510977;1,046994363;1,814667212;;;;;;772200,9484;600,0000669;2,952524434;5,117362107;;772200,9484;0,176248684;0,187289661;176,2486838;187,2896608;;;;;
8,944455422;1,044219073;1,81500617;;;;;;772800,9484;600,0000669;2,944698115;5,118317969;;772800,9484;0,176279204;0,187342709;176,2792035;187,3427086;;;;;
8,951399867;1,041192899;1,81378859;;;;;;773400,9485;600,0000669;2,936164301;5,114884393;;773400,9485;0,176309635;0,187395721;176,3096348;187,3957208;;;;;
8,958344312;1,035735415;1,812931005;;;;;;774000,9486;600,0000669;2,920774195;5,112466004;;774000,9486;0,176339907;0,187448708;176,3399066;187,448708;;;;;
8,965288757;1,03434815;1,812948395;;;;;;774600,9486;600,0000669;2,916862107;5,112515044;;774600,9486;0,176370138;0,187501696;176,3701379;187,5016957;;;;;
8,972233203;1,030954559;1,812476984;;;;;;775200,9487;600,0000669;2,907292181;5,111185665;;775200,9487;0,17640027;0,18755467;176,4002699;187,5546695;;;;;
8,979177648;1,027013242;1,812105472;;;;;;775800,9488;600,0000669;2,896177666;5,110138;;775800,9488;0,176430287;0,187607633;176,4302868;187,6076326;;;;;
8,986122093;1,024072178;1,811947285;;;;;;776400,9488;600,0000669;2,887883863;5,109691913;;776400,9488;0,176460218;0,187660591;176,4602177;187,660591;;;;;
8,993066538;1,020920617;1,811492742;;;;;;777000,9489;600,0000669;2,878996461;5,108410102;;777000,9489;0,176490057;0,187713536;176,4900565;187,7135361;;;;;
9,000010984;1,017103593;1,811099527;;;;;;777600,949;600,0000669;2,868232452;5,107301235;;777600,949;0,176519784;0,18776647;176,5197838;187,7664697;;;;;
9,006955429;1,014228359;1,810638129;;;;;;778200,949;600,0000669;2,860124292;5,106000092;;778200,949;0,176549427;0,18781939;176,549427;187,8193899;;;;;
9,013899874;1,011020648;1,81110928;;;;;;778800,9491;600,0000669;2,851078546;5,107328739;;778800,9491;0,176578976;0,187872324;176,5789764;187,8723238;;;;;
9,020844319;1,008239284;1,810827222;;;;;;779400,9492;600,0000669;2,843235098;5,106533336;;779400,9492;0,176608445;0,187925249;176,6084446;187,9252495;;;;;
9,027788764;1,004983966;1,810726505;;;;;;780000,9492;600,0000669;2,834055101;5,106249313;;780000,9492;0,176637818;0,187978172;176,6378176;187,9781722;;;;;
9,03473321;1,001945454;1,809822785;;;;;;780600,9493;600,0000669;2,825486496;5,103700822;;780600,9493;0,176667102;0,188031069;176,6671018;188,0310685;;;;;
9,041677655;0,998504692;1,80950404;;;;;;781200,9494;600,0000669;2,815783546;5,102801962;;781200,9494;0,176696285;0,188083955;176,6962854;188,0839555;;;;;
9,0486221;0,995537623;1,809970295;;;;;;781800,9494;600,0000669;2,807416409;5,1041168;;781800,9494;0,176725382;0,188136856;176,7253823;188,1368561;;;;;
9,055566545;0,992576516;1,809420681;;;;;;782400,9495;600,0000669;2,799066086;5,102566889;;782400,9495;0,176754393;0,188189741;176,7543927;188,1897407;;;;;
9,062510991;0,989837043;1,809176083;;;;;;783000,9496;600,0000669;2,791340772;5,101877123;;783000,9496;0,176783323;0,188242618;176,783323;188,2426181;;;;;
9,069455436;0,986506471;1,80948295;;;;;;783600,9496;600,0000669;2,781948559;5,102742488;;783600,9496;0,176812156;0,188295504;176,812156;188,2955045;;;;;
9,076399881;0,983509262;1,808822597;;;;;;784200,9497;600,0000669;2,773496429;5,100880293;;784200,9497;0,176840901;0,188348372;176,8409013;188,3483716;;;;;
9,083344326;0,980481996;1,80873212;;;;;;784800,9498;600,0000669;2,764959536;5,100625147;;784800,9498;0,176869558;0,188401236;176,8695582;188,401236;;;;;
9,090288771;0,977549654;1,807819073;;;;;;785400,9499;600,0000669;2,756690331;5,098050355;;785400,9499;0,176898129;0,188454074;176,8981294;188,4540737;;;;;
9,097233217;0,974547983;1,807986312;;;;;;786000,9499;600,0000669;2,748225619;5,098521968;;786000,9499;0,176926613;0,188506916;176,9266129;188,5069164;;;;;
9,104177662;0,971242479;1,807687967;;;;;;786600,95;600,0000669;2,738904097;5,097680636;;786600,95;0,176955;0,18855975;176,9549997;188,5597503;;;;;
9,111122107;0,968401262;1,807250766;;;;;;787200,9501;600,0000669;2,730891862;5,096447729;;787200,9501;0,176983303;0,188612571;176,9833035;188,6125714;;;;;
9,118066552;0,965746863;1,807561702;;;;;;787800,9501;600,0000669;2,723406456;5,097324568;;787800,9501;0,17701153;0,188665402;177,0115297;188,6654017;;;;;
9,125010998;0,963016009;1,80715956;;;;;;788400,9502;600,0000669;2,715705448;5,096190528;;788400,9502;0,177039676;0,18871822;177,0396761;188,7182201;;;;;
9,131955443;0,960459901;1,807264899;;;;;;789000,9503;600,0000669;2,708497224;5,096487584;;789000,9503;0,177067748;0,188771042;177,0677478;188,7710417;;;;;
9,138899888;0,956140264;1,807269223;;;;;;789600,9503;600,0000669;2,696315844;5,096499778;;789600,9503;0,177095693;0,188823863;177,0956932;188,8238634;;;;;
9,145844333;0,954697666;1,80703908;;;;;;790200,9504;600,0000669;2,692247718;5,095850773;;790200,9504;0,177123597;0,188876678;177,1235965;188,8766783;;;;;
9,152788778;0,95191149;1,807490955;;;;;;790800,9505;600,0000669;2,6843907;5,097125061;;790800,9505;0,177151418;0,188929506;177,1514184;188,9295065;;;;;
9,159733224;0,948927541;1,807449344;;;;;;791400,9505;600,0000669;2,675975963;5,097007718;;791400,9505;0,177179153;0,188982333;177,179153;188,9823334;;;;;
9,166677669;0,946227026;1,806689648;;;;;;792000,9506;600,0000669;2,668360511;5,094865374;;792000,9506;0,177206809;0,189035138;177,2068087;189,0351382;;;;;
9,173622114;0,943671686;1,806911259;;;;;;792600,9507;600,0000669;2,661154451;5,095490317;;792600,9507;0,17723439;0,189087949;177,2343897;189,0879494;;;;;
9,180566559;0,940907402;1,807208638;;;;;;793200,9507;600,0000669;2,653359169;5,096328926;;793200,9507;0,17726189;0,189140769;177,2618899;189,1407693;;;;;
9,187511004;0,938350385;1,806490599;;;;;;793800,9508;600,0000669;2,64614838;5,094304056;;793800,9508;0,177289315;0,189193568;177,2893154;189,1935682;;;;;
9,19445545;0,935697134;1,80669205;;;;;;794400,9509;600,0000669;2,638666213;5,09487215;;794400,9509;0,177316663;0,189246373;177,3166634;189,246373;;;;;
9,201399895;0,932948483;1,80695753;;;;;;795000,9509;600,0000669;2,630915014;5,095620802;;795000,9509;0,177343931;0,189299186;177,343931;189,2991856;;;;;
9,20834434;0,930148225;1,806471092;;;;;;795600,951;600,0000669;2,623018287;5,094249048;;795600,951;0,177371117;0,189351984;177,3711167;189,351984;;;;;
9,215288785;0,927362009;1,80664238;;;;;;796200,9511;600,0000669;2,615161158;5,094732079;;796200,9511;0,177398221;0,189404787;177,3982211;189,4047873;;;;;
9,222233231;0,924822763;1,80671698;;;;;;796800,9511;600,0000669;2,608000483;5,094942451;;796800,9511;0,177425251;0,189457593;177,4252512;189,4575929;;;;;
9,229177676;0,922516553;1,807149299;;;;;;797400,9512;600,0000669;2,601496968;5,096161592;;797400,9512;0,177452214;0,189510411;177,4522139;189,510411;;;;;
9,236122121;0,919776674;1,806968214;;;;;;798000,9513;600,0000669;2,593770509;5,095650932;;798000,9513;0,177479097;0,189563224;177,4790965;189,5632239;;;;;
9,243066566;0,917593047;1,80698464;;;;;;798600,9513;600,0000669;2,587612681;5,095697253;;798600,9513;0,177505915;0,189616037;177,5059153;189,6160373;;;;;
9,250011011;0,91462944;1,806753308;;;;;;799200,9514;600,0000669;2,579255307;5,095044896;;799200,9514;0,177532648;0,189668844;177,5326475;189,6688439;;;;;
9,256955457;0,912262267;1,806718074;;;;;;799800,9515;600,0000669;2,572579879;5,094945537;;799800,9515;0,177559311;0,189721649;177,5593105;189,7216494;;;;;
9,263899902;0,90998677;1,807422352;;;;;;800400,9515;600,0000669;2,566162976;5,096931601;;800400,9515;0,177585907;0,189774476;177,585907;189,7744756;;;;;
9,270844347;0,907571022;1,807830371;;;;;;801000,9516;600,0000669;2,559350566;5,098082214;;801000,9516;0,177612433;0,189827314;177,6124329;189,8273137;;;;;
9,277788792;0,905311805;1,807517346;;;;;;801600,9517;600,0000669;2,552979574;5,097199485;;801600,9517;0,177638893;0,189880143;177,6388928;189,8801426;;;;;
9,284733238;0,902811593;1,807536743;;;;;;802200,9517;600,0000669;2,545928975;5,097254184;;802200,9517;0,17766528;0,189932972;177,6652796;189,9329721;;;;;
9,291677683;0,9000165;1,807291341;;;;;;802800,9518;600,0000669;2,538046812;5,09656215;;802800,9518;0,177691585;0,189985794;177,6915847;189,9857944;;;;;
9,298622128;0,897745324;1,807966931;;;;;;803400,9519;600,0000669;2,531642096;5,098467313;;803400,9519;0,177717823;0,190038637;177,7178234;190,0386365;;;;;
9,305566573;0,895525;1,807748603;;;;;;804000,9519;600,0000669;2,525380781;5,097851628;;804000,9519;0,177743997;0,190091472;177,7439972;190,0914722;;;;;
9,312511018;0,893294517;1,807666044;;;;;;804600,952;600,0000669;2,519090819;5,097618813;;804600,952;0,177770106;0,190144305;177,7701058;190,1443055;;;;;
9,319455464;0,890996288;1,809070752;;;;;;805200,9521;600,0000669;2,512609813;5,101580088;;805200,9521;0,177796147;0,19019718;177,7961473;190,1971798;;;;;
9,326399909;0,888876467;1,808942187;;;;;;805800,9521;600,0000669;2,506631917;5,101217536;;805800,9521;0,177822127;0,19025005;177,8221268;190,2500504;;;;;
9,333344354;0,886461947;1,808790196;;;;;;806400,9522;600,0000669;2,499822968;5,100788921;;806400,9522;0,177848036;0,190302917;177,8480357;190,3029165;;;;;
9,340288799;0,884025733;1,80812166;;;;;;807000,9523;600,0000669;2,492952845;5,098903649;;807000,9523;0,177873873;0,190355763;177,8738734;190,3557631;;;;;
9,347233244;0,882018164;1,80875421;;;;;;807600,9523;600,0000669;2,4872915;5,100687442;;807600,9523;0,177899652;0,190408628;177,8996525;190,4086282;;;;;
9,35417769;0,879557353;1,808962079;;;;;;808200,9524;600,0000669;2,480352012;5,101273632;;808200,9524;0,17792536;0,190461499;177,9253596;190,4614994;;;;;
9,361122135;0,877460858;1,809444176;;;;;;808800,9525;600,0000669;2,474439896;5,102633144;;808800,9525;0,177951005;0,190514385;177,9510054;190,5143846;;;;;
9,36806658;0,87527512;1,808863067;;;;;;809400,9525;600,0000669;2,468276114;5,100994416;;809400,9525;0,177976587;0,190567253;177,9765874;190,5672529;;;;;
9,375011025;0,873336943;1,808692431;;;;;;810000,9526;600,0000669;2,462810455;5,100513224;;810000,9526;0,178002113;0,190620116;178,0021127;190,6201161;;;;;
9,381955471;0,87129642;1,809662879;;;;;;810600,9527;600,0000669;2,457056179;5,103249888;;810600,9527;0,178027578;0,190673008;178,0275784;190,6730078;;;;;
9,388899916;0,869384754;1,809669416;;;;;;811200,9527;600,0000669;2,451665279;5,103268321;;811200,9527;0,178052988;0,1907259;178,0529882;190,7258996;;;;;
9,395844361;0,867150739;1,809219375;;;;;;811800,9528;600,0000669;2,445365356;5,101999205;;811800,9528;0,178078333;0,190778778;178,0783327;190,7787783;;;;;
9,402788806;0,86499609;1,809630423;;;;;;812400,9529;600,0000669;2,439289247;5,103158363;;812400,9529;0,178103614;0,190831669;178,1036143;190,831669;;;;;
9,409733251;0,86304708;1,809750766;;;;;;813000,9529;600,0000669;2,433793036;5,103497729;;813000,9529;0,178128839;0,190884563;178,1288388;190,8845632;;;;;
9,416677697;0,861195778;1,810057118;;;;;;813600,953;600,0000669;2,428572366;5,10436164;;813600,953;0,178154009;0,190937466;178,1540093;190,9374664;;;;;
9,423622142;0,858615503;1,810442289;;;;;;814200,9531;600,0000669;2,421295988;5,105447823;;814200,9531;0,178179104;0,190990381;178,1791044;190,9903808;;;;;
9,430566587;0,856746304;1,810413675;;;;;;814800,9531;600,0000669;2,416024847;5,105367133;;814800,9531;0,178204145;0,191043294;178,2041448;191,0432944;;;;;
9,437511032;0,854664799;1,810458299;;;;;;815400,9532;600,0000669;2,410155002;5,105492973;;815400,9532;0,178229124;0,191096209;178,2291244;191,0962093;;;;;
9,444455478;0,852744287;1,810699944;;;;;;816000,9533;600,0000669;2,404739156;5,106174411;;816000,9533;0,178254048;0,191149131;178,2540478;191,1491312;;;;;
9,451399923;0,85069174;1,81058922;;;;;;816600,9533;600,0000669;2,398950974;5,105862171;;816600,9533;0,178278911;0,19120205;178,2789113;191,2020499;;;;;
