Ewe/V;BA1_A;Ewe/V;BA2_A;<--CV begin cycle 1;;Ewe/V;BA1_B;Ewe/V;BA2_B;;;<--- CV begin cycle 2
0,281615376;-0,002998644;0,275509089;-0,005234096;;;0,291746825;8,21471023;0,275784582;7,621897461;;;
0,281066;-0,003034098;0,273667663;-0,005356638;;;0,291240215;8,153945581;0,274174929;7,593998579;;;
0,279611975;-0,003150366;0,272841752;-0,005487266;;;0,289651275;8,183411779;0,273646474;7,540149354;;;
0,278925061;-0,003239193;0,273150921;-0,005593041;;;0,288960159;8,147355292;0,272366226;7,48082868;;;
0,278101712;-0,003365618;0,27077955;-0,005714971;;;0,287723154;8,119420662;0,271820843;7,48226561;;;
0,276819915;-0,003478376;0,26913324;-0,005736349;;;0,286869794;8,132665419;0,270519406;7,400218094;;;
0,275594473;-0,003553734;0,269589752;-0,005776117;;;0,285800397;8,027222461;0,269251853;7,386243095;;;
0,275561541;-0,003671171;0,267858267;-0,005915844;;;0,284691513;8,053010484;0,268782735;7,377126574;;;
0,273342043;-0,003763212;0,266725272;-0,005955498;;;0,284148663;8,062247218;0,267322421;7,407306863;;;
0,272425085;-0,003803604;0,266144872;-0,006252418;;;0,282821685;8,033069966;0,26698038;7,371930612;;;
0,273402482;-0,003922132;0,265435249;-0,006471783;;;0,282303333;8,05424612;0,265147299;7,320741477;;;
0,270692021;-0,004010561;0,264089435;-0,006364468;;;0,280513018;8,045181051;0,264878392;7,338886756;;;
0,26925686;-0,004112908;0,26293084;-0,006345203;;;0,279984057;8,03342593;0,263173461;7,287962098;;;
0,269135952;-0,004116735;0,262367576;-0,006536739;;;0,278882712;8,047359732;0,262538075;7,287267725;;;
0,268524349;-0,004207132;0,26104334;-0,006515353;;;0,277710289;8,016429418;0,261596352;7,304270709;;;
0,265969008;-0,00444792;0,260377824;-0,006819241;;;0,277177155;8,094688748;0,260487944;7,254295109;;;
0,266067237;-0,004354361;0,259693533;-0,006768325;;;0,27542302;8,099118215;0,259887516;7,214702561;;;
0,264957428;-0,00436382;0,257745236;-0,007031691;;;0,275409043;8,06346699;0,2581985;7,181457797;;;
0,262994617;-0,004392378;0,256927669;-0,007031078;;;0,273571014;8,026111173;0,258004427;7,220060932;;;
0,262911618;-0,004521902;0,256499916;-0,006708655;;;0,272845984;8,025841916;0,256155759;7,189572039;;;
0,262135863;-0,004550752;0,255419761;-0,006875604;;;0,271721303;7,992533946;0,255684465;7,184525893;;;
0,26092726;-0,004594978;0,253651321;-0,007189007;;;0,270825595;7,967586338;0,254091859;7,208612343;;;
0,259566247;-0,004621183;0,253160626;-0,007100663;;;0,269924492;7,937676012;0,253652453;7,184135208;;;
0,259263963;-0,004693493;0,252189964;-0,006668104;;;0,268657893;8,004883121;0,25224188;7,155439817;;;
0,258816808;-0,004766507;0,251063228;-0,007028984;;;0,268305987;7,973771664;0,251511186;7,161286691;;;
0,256189078;-0,004823292;0,250496715;-0,007268627;;;0,266170263;7,946265975;0,250610024;7,167353586;;;
0,255972981;-0,004879885;0,248382151;-0,007351815;;;0,266180664;7,980734487;0,249231294;7,105878541;;;
0,255868971;-0,004972515;0,247824982;-0,007404425;;;0,264833421;7,949148068;0,248891369;7,120568723;;;
0,253452152;-0,005049884;0,247450948;-0,007303831;;;0,264045835;7,929995127;0,247462779;7,087717561;;;
0,252784163;-0,005079484;0,246115848;-0,007416035;;;0,262960374;7,936920253;0,246875107;7,083106096;;;
0,252056092;-0,005170939;0,245224267;-0,007570694;;;0,26151967;7,958804819;0,245172977;7,068769873;;;
0,250775069;-0,005247297;0,244506225;-0,007786846;;;0,261474252;7,913331059;0,24491708;7,0342073;;;
0,249762312;-0,00530481;0,24313198;-0,00759889;;;0,259633034;7,867372678;0,243495971;7,013140704;;;
0,24916552;-0,005291481;0,241979569;-0,007527065;;;0,25887081;7,892039248;0,242477283;6,998644298;;;
0,247456938;-0,005356646;0,241637379;-0,00791084;;;0,257569194;7,884584038;0,241749704;7,015791076;;;
0,245889038;-0,005447074;0,240825295;-0,007708835;;;0,256860048;7,876576172;0,240360424;6,932966701;;;
0,245735317;-0,005525715;0,239085555;-0,007873389;;;0,255830914;7,900231674;0,239455715;6,928464069;;;
0,245209351;-0,005587019;0,23826474;-0,008075042;;;0,254516393;7,900799749;0,238310307;6,943063985;;;
0,243865505;-0,005671171;0,237931699;-0,007853711;;;0,254380435;7,933331972;0,238178298;6,947293688;;;
0,242570147;-0,005717628;0,235302836;-0,007915128;;;0,252724022;7,911593351;0,236340612;6,866786615;;;
0,242226735;-0,005834882;0,234995395;-0,008078151;;;0,25205189;7,921580871;0,235464886;6,881257456;;;
0,24118261;-0,005901081;0,235200137;-0,00838985;;;0,250625044;7,871071376;0,234499112;6,878720249;;;
0,239698559;-0,005975912;0,232297719;-0,008415944;;;0,2499796;7,818035008;0,233556688;6,879775833;;;
0,238920569;-0,006041036;0,231896177;-0,008466722;;;0,249105081;7,801595091;0,233018681;6,859316662;;;
0,238717049;-0,006149111;0,23145546;-0,00842367;;;0,24773021;7,826663838;0,231340364;6,825784091;;;
0,236048579;-0,00609401;0,229989022;-0,008528484;;;0,247189686;7,83476163;0,230691105;6,829981793;;;
0,235829592;-0,006193469;0,228467852;-0,008829095;;;0,245578453;7,794359349;0,229436249;6,812017589;;;
0,235745862;-0,006276331;0,228047937;-0,008935064;;;0,245178819;7,77452846;0,228487417;6,715236171;;;
0,233293265;-0,006334519;0,226823509;-0,008521302;;;0,243632272;7,762326068;0,227622241;6,738020862;;;
0,232222378;-0,006364468;0,225225836;-0,008327506;;;0,242982343;7,775898868;0,22625196;6,751629178;;;
0,23212491;-0,00635634;0,225592211;-0,008719745;;;0,241585404;7,725079433;0,225890815;6,766392758;;;
0,231157109;-0,006428691;0,224498332;-0,009179005;;;0,240632504;7,769590048;0,224002734;6,74852851;;;
0,228715912;-0,0065753;0,222427905;-0,009154318;;;0,239960402;7,746578339;0,22360985;6,697911447;;;
0,228773132;-0,006554952;0,222433358;-0,008949711;;;0,238543212;7,768920582;0,222410068;6,696458685;;;
0,228175312;-0,00655716;0,221888915;-0,008999146;;;0,238007918;7,750269787;0,221576661;6,703672985;;;
0,226625577;-0,006553861;0,219710797;-0,009356629;;;0,236805916;7,713869525;0,220737994;6,66216758;;;
0,225761622;-0,006621735;0,218848899;-0,009165655;;;0,235640928;7,695755422;0,21901302;6,661099556;;;
0,225129902;-0,00665156;0,219353944;-0,009406686;;;0,235149071;7,719786614;0,218922943;6,649151779;;;
0,224372;-0,006663973;0,216221631;-0,009161331;;;0,233722419;7,742236461;0,217454001;6,601494295;;;
0,222720698;-0,006652291;0,215485573;-0,009378526;;;0,233044952;7,676539577;0,216631368;6,597731076;;;
0,221844941;-0,006764935;0,215672314;-0,009462014;;;0,23170279;7,700114973;0,215520516;6,624178038;;;
0,221622229;-0,006772017;0,214747474;-0,009511452;;;0,230677977;7,714028809;0,214086682;6,62808078;;;
0,219101682;-0,006795887;0,213239416;-0,009280099;;;0,230253994;7,654064872;0,214104503;6,604197664;;;
0,218606666;-0,006822369;0,211658493;-0,009352008;;;0,228448838;7,641249547;0,212225035;6,551828728;;;
0,21853441;-0,006943441;0,211205155;-0,009384186;;;0,228226185;7,686023799;0,211704999;6,588855987;;;
0,216921255;-0,006920849;0,21037294;-0,009582013;;;0,226613909;7,660700482;0,210256457;6,583703027;;;
0,215235829;-0,006881192;0,208878562;-0,009608449;;;0,225819975;7,69060246;0,209694415;6,545901785;;;
0,21424599;-0,006985439;0,207963824;-0,009571951;;;0,225160658;7,676128782;0,208734721;6,541844466;;;
0,214043319;-0,007148048;0,207433179;-0,009520029;;;0,223627895;7,608905744;0,207226664;6,477914973;;;
0,213403076;-0,007057648;0,207242668;-0,009595211;;;0,223243102;7,587103395;0,206845567;6,521259318;;;
0,211634934;-0,007105778;0,204869479;-0,009715699;;;0,221581012;7,61831512;0,20526661;6,547473865;;;
0,210759446;-0,007195619;0,204106048;-0,009718881;;;0,220686346;7,585886991;0,204763666;6,476388641;;;
0,209858403;-0,00728358;0,203539446;-0,009621989;;;0,219833076;7,572944742;0,203632608;6,468226242;;;
0,209429115;-0,007260386;0,202030495;-0,009673936;;;0,218606651;7,543813888;0,202349246;6,452416563;;;
0,207952544;-0,007260746;0,200861737;-0,009364717;;;0,218466073;7,526084151;0,20193401;6,429598303;;;
0,206728101;-0,007355105;0,200380638;-0,009838363;;;0,216549188;7,551253547;0,200378522;6,407165071;;;
0,206392214;-0,007381324;0,199951157;-0,00977094;;;0,215870768;7,552425486;0,199869379;6,40042636;;;
0,205912024;-0,007526518;0,197942927;-0,010065039;;;0,214665681;7,535304431;0,19822143;6,386484242;;;
0,203085989;-0,007478386;0,196575925;-0,009866676;;;0,213675499;7,497794751;0,197581768;6,342896421;;;
0,202669501;-0,007518689;0,196294129;-0,009957999;;;0,213308766;7,491452716;0,196544051;6,360235093;;;
0,201987907;-0,00767895;0,195444793;-0,0101296;;;0,211447388;7,534154235;0,195441619;6,37029551;;;
0,200868666;-0,007668548;0,193893492;-0,010255206;;;0,210965067;7,523649286;0,194895267;6,363923556;;;
0,199423775;-0,007681937;0,192989126;-0,010326748;;;0,209965408;7,545634021;0,19323276;6,330181535;;;
0,19842647;-0,007694872;0,192159981;-0,01042797;;;0,208778292;7,410328336;0,192904443;6,30903119;;;
0,197773322;-0,007802006;0,19187656;-0,009915734;;;0,208273754;7,453082557;0,191512898;6,285231339;;;
0,197515771;-0,007870096;0,189805925;-0,010263093;;;0,206667885;7,479290323;0,190531313;6,260750623;;;
0,195520401;-0,007907189;0,189245641;-0,010545683;;;0,206157982;7,434487257;0,189542204;6,250459576;;;
0,194740668;-0,007889348;0,188743785;-0,010790641;;;0,204689845;7,456131159;0,188336089;6,271531643;;;
0,194189474;-0,008045982;0,186947867;-0,010675119;;;0,203707278;7,416725601;0,188045844;6,227848492;;;
0,193482876;-0,007889492;0,18552351;-0,010649241;;;0,203124225;7,381562322;0,186266899;6,222001956;;;
0,191144049;-0,007958121;0,184559509;-0,010871004;;;0,20156391;7,37941245;0,185708746;6,236790617;;;
0,190550476;-0,008000854;0,185048029;-0,010846566;;;0,20110178;7,371817515;0,184055805;6,212884144;;;
0,190358803;-0,008029188;0,183306977;-0,010648414;;;0,199669674;7,382189228;0,183288053;6,180349511;;;
0,189459711;-0,007998333;0,180638552;-0,010908404;;;0,198908508;7,356721793;0,182890967;6,174294754;;;
0,188314736;-0,008032613;0,181407467;-0,011004076;;;0,197970495;7,354815887;0,181209356;6,176174459;;;
0,185547248;-0,007985574;0,180909649;-0,011138961;;;0,196507692;7,373248399;0,180840805;6,140480084;;;
0,186034843;-0,008097595;0,17884469;-0,011009131;;;0,196139976;7,397541244;0,179319933;6,139131886;;;
0,185455382;-0,008134272;0,177958339;-0,011056104;;;0,19457531;7,356497933;0,178428531;6,118553406;;;
0,183517337;-0,008087555;0,177535757;-0,011120727;;;0,193690196;7,33538358;0,177869216;6,077376974;;;
0,182626933;-0,008066838;0,176490635;-0,011020886;;;0,192854956;7,325871723;0,176412269;6,101167875;;;
0,18157348;-0,008200814;0,175301418;-0,011022662;;;0,191532016;7,359982597;0,175801188;6,114034717;;;
0,181395203;-0,008190619;0,173970327;-0,010892929;;;0,191145137;7,28683405;0,174219176;6,087737792;;;
0,180989221;-0,008140683;0,172993869;-0,010942235;;;0,189302787;7,307816236;0,173432305;6,041840985;;;
0,178675056;-0,008207086;0,173750058;-0,011133523;;;0,188778147;7,238761279;0,172292933;6,026661338;;;
0,177763641;-0,008266078;0,170494258;-0,01103623;;;0,188014939;7,236479758;0,171549737;5,98463655;;;
0,177742332;-0,008254833;0,169692144;-0,011240479;;;0,186802283;7,243833425;0,170607075;6,034449866;;;
0,175851405;-0,008384841;0,17016919;-0,011089792;;;0,186134502;7,248421285;0,169160455;6,004830281;;;
0,174070582;-0,008435644;0,16818206;-0,010851731;;;0,184746936;7,215504206;0,16889368;6,011639664;;;
0,173906296;-0,008511293;0,166383907;-0,011280155;;;0,183860779;7,165752159;0,167298421;5,968722778;;;
0,173290417;-0,0085552;0,16637975;-0,011269153;;;0,182993695;7,193655497;0,166495159;5,971441223;;;
0,172348082;-0,008532185;0,165761173;-0,011323054;;;0,181400299;7,137428313;0,165581197;5,976921928;;;
0,170419857;-0,00861673;0,163884848;-0,011157409;;;0,181154579;7,113339722;0,164424911;5,980394648;;;
0,16982843;-0,008579639;0,162842408;-0,011169628;;;0,179699197;7,108042672;0,163910061;5,918468595;;;
0,169004813;-0,008621085;0,162290052;-0,011388811;;;0,178897843;7,092643073;0,161955401;5,897000648;;;
0,167914078;-0,008716034;0,16130127;-0,01141004;;;0,177974582;7,122433268;0,1614777;5,900424207;;;
0,166232884;-0,008727039;0,160596788;-0,011382496;;;0,176353902;7,112496726;0,160405099;5,881816653;;;
0,165870368;-0,008793444;0,158847436;-0,011246427;;;0,176241472;7,095335005;0,159444556;5,878719798;;;
0,165713519;-0,008962942;0,158011869;-0,011121083;;;0,17469281;7,063716114;0,15885587;5,857222669;;;
0,163865939;-0,008785812;0,158043295;-0,011503045;;;0,173863932;7,065779588;0,156974122;5,867772226;;;
0,162129015;-0,008847951;0,156194702;-0,011645079;;;0,172856867;7,004725017;0,157066226;5,876253995;;;
0,161652625;-0,008986445;0,154263422;-0,0107946;;;0,171362266;7,023714355;0,155403629;5,840061815;;;
0,16085127;-0,009007006;0,154203877;-0,010738109;;;0,171414137;7,03393943;0,154677227;5,81389137;;;
0,160539195;-0,009041592;0,153572589;-0,011448517;;;0,169596314;6,995179614;0,153729334;5,819646553;;;
0,15838252;-0,009003433;0,152244806;-0,011636143;;;0,16888611;7,017094915;0,152215168;5,796579868;;;
0,157077655;-0,00911369;0,150577992;-0,011927706;;;0,167844117;6,990057033;0,152030692;5,783612434;;;
0,156614423;-0,00917406;0,150221139;-0,012361663;;;0,166492611;6,992779584;0,150412813;5,79192235;;;
0,156040967;-0,009121837;0,149705246;-0,011988672;;;0,166297406;6,98856956;0,149671555;5,76943423;;;
0,154932052;-0,009127751;0,147915795;-0,012146899;;;0,164625958;6,929927602;0,148213372;5,72941944;;;
0,153136566;-0,009145986;0,146948054;-0,012392107;;;0,163892418;6,927836417;0,147285655;5,722860598;;;
0,152961656;-0,009157066;0,146211952;-0,012430853;;;0,16276674;6,85998841;0,146838859;5,757504354;;;
0,152981624;-0,009209212;0,145394281;-0,012088546;;;0,161591157;6,882772209;0,145310774;5,733253619;;;
0,15087451;-0,00925145;0,14467223;-0,012393202;;;0,161437452;6,904730303;0,144927442;5,741141493;;;
0,149395794;-0,009209423;0,142580867;-0,012388707;;;0,159775436;6,89191369;0,14310497;5,701814697;;;
0,148230284;-0,009293527;0,14200896;-0,012383297;;;0,158922061;6,889827405;0,142767161;5,690223272;;;
0,147639379;-0,009297435;0,141865239;-0,012801574;;;0,158010453;6,881002095;0,141827732;5,662359346;;;
0,147788838;-0,00930391;0,140133545;-0,012524932;;;0,156745881;6,853118827;0,14037922;5,678477822;;;
0,144993618;-0,009300601;0,13871251;-0,012636806;;;0,156492531;6,765637673;0,139797658;5,614455442;;;
0,144079879;-0,009359235;0,137960568;-0,0124724;;;0,154657453;6,784079912;0,138361931;5,635680458;;;
0,144123435;-0,009391862;0,137658611;-0,012762056;;;0,153863728;6,790671624;0,137872666;5,555934579;;;
0,143449187;-0,009300343;0,135944322;-0,012515319;;;0,152911842;6,759827663;0,136165649;5,574506402;;;
0,1420362;-0,009459744;0,134722173;-0,012655703;;;0,151821151;6,779132469;0,13565743;5,60449752;;;
0,140561834;-0,009419721;0,134209752;-0,012488831;;;0,151333496;6,762951166;0,134724408;5,564776259;;;
0,139901355;-0,009438663;0,133477256;-0,012611432;;;0,149738193;6,756241294;0,13349171;5,58025342;;;
0,139015168;-0,009449392;0,132225275;-0,012726581;;;0,148996264;6,761158147;0,133018449;5,548602479;;;
0,13867107;-0,009645657;0,131087944;-0,012245843;;;0,147822767;6,734244437;0,131121859;5,497954449;;;
0,136614278;-0,009717882;0,130169854;-0,012458653;;;0,146354645;6,713551652;0,130840167;5,47423692;;;
0,135210827;-0,00959538;0,129666761;-0,012709016;;;0,146427795;6,777760876;0,129437044;5,472458609;;;
0,134547278;-0,009726641;0,128347382;-0,011869409;;;0,144631088;6,713489372;0,128315613;5,499855795;;;
0,134745494;-0,00976693;0,126717851;-0,012280694;;;0,143931374;6,71862818;0,128087938;5,486508896;;;
0,132573217;-0,009828397;0,126060024;-0,012872565;;;0,142592698;6,715579551;0,126133114;5,480756792;;;
0,130954921;-0,009891301;0,125070021;-0,012804296;;;0,141506195;6,698092811;0,125574946;5,434039677;;;
0,130792737;-0,0098954;0,124762841;-0,012999713;;;0,1413569;6,644821697;0,12454363;5,401973554;;;
0,129995465;-0,009846449;0,122340113;-0,012939619;;;0,139466733;6,647190479;0,123432755;5,432734886;;;
0,129150778;-0,009947265;0,122023322;-0,012680163;;;0,13891235;6,604570237;0,123027213;5,42298124;;;
0,127612725;-0,010039996;0,121383488;-0,012947571;;;0,137788862;6,617080212;0,121201567;5,387181454;;;
0,12673296;-0,010048498;0,120297223;-0,013238428;;;0,136658803;6,627429764;0,120620213;5,35281067;;;
0,125976071;-0,010149659;0,119133428;-0,013064357;;;0,136347145;6,611223427;0,119803444;5,376173733;;;
0,125272006;-0,010256188;0,118330754;-0,013285227;;;0,134332091;6,609126351;0,118379474;5,334278745;;;
0,122632831;-0,010340014;0,117038727;-0,01340019;;;0,134161443;6,587739077;0,117899723;5,322269442;;;
0,122190826;-0,010206233;0,117321566;-0,013551254;;;0,132733449;6,522713273;0,116110116;5,318390991;;;
0,121749617;-0,010168599;0,11469166;-0,013500828;;;0,13196829;6,521964968;0,11531695;5,311917013;;;
0,121429726;-0,010317292;0,113953024;-0,013674296;;;0,131292;6,506174824;0,114702769;5,302656003;;;
0,119925581;-0,010330747;0,113609076;-0,013217963;;;0,12942332;6,506287401;0,113318667;5,290407668;;;
0,117750622;-0,010247463;0,112789236;-0,013645229;;;0,12894091;6,530733463;0,113102697;5,269956241;;;
0,117403843;-0,01034958;0,110377021;-0,013671038;;;0,128034607;6,50716941;0,11133007;5,267386586;;;
0,117264971;-0,010224724;0,109789222;-0,01352152;;;0,126752034;6,474638091;0,110548496;5,219111589;;;
0,115949564;-0,0103697;0,109285049;-0,013727265;;;0,126232579;6,446272858;0,109930679;5,188169126;;;
0,114347845;-0,010372633;0,108580947;-0,014007786;;;0,124580003;6,465508095;0,108491994;5,202644618;;;
0,113443784;-0,010394548;0,106754258;-0,014224222;;;0,123835944;6,416370168;0,107826941;5,224061487;;;
0,11313308;-0,010508264;0,105994992;-0,014237788;;;0,123196758;6,406964577;0,106216304;5,175582644;;;
0,112793878;-0,010483847;0,104930952;-0,014332743;;;0,121582411;6,397125506;0,105375439;5,13709966;;;
0,110005163;-0,010419702;0,104750708;-0,013791356;;;0,120951667;6,392478806;0,104792006;5,143623307;;;
0,109664738;-0,010567415;0,103286065;-0,013560759;;;0,120037943;6,357887502;0,103420556;5,144456977;;;
0,1086694;-0,010706196;0,101615153;-0,014067079;;;0,118684255;6,329009837;0,103000261;5,109542216;;;
0,108714849;-0,010560047;0,10092257;-0,014599442;;;0,118408717;6,308651084;0,101220056;5,093474771;;;
0,107113324;-0,010549576;0,100459829;-0,014448439;;;0,116678789;6,276950809;0,100505359;5,100044125;;;
0,104933947;-0,010663069;0,100445837;-0,013964107;;;0,115861624;6,295787685;0,100098722;5,076369363;;;
0,104292713;-0,010723447;0,096912324;-0,014157955;;;0,115160868;6,293416873;0,098445699;5,073485984;;;
0,103750989;-0,010646559;0,096666574;-0,014615053;;;0,113457479;6,27250344;0,097817644;5,068103758;;;
0,102790549;-0,010649331;0,096115999;-0,014803066;;;0,11334613;6,247619841;0,096181646;5,06429375;;;
0,102292426;-0,010825206;0,095627032;-0,014779413;;;0,111823961;6,215854162;0,095269874;5,009886062;;;
0,100598544;-0,010845354;0,094072223;-0,014750866;;;0,110840276;6,181418703;0,094870672;5,034884313;;;
0,099310778;-0,010913088;0,09289445;-0,014199882;;;0,110348441;6,186682302;0,093392357;5,01298229;;;
0,098883435;-0,010898129;0,092229627;-0,014623312;;;0,108402282;6,188133837;0,092823714;4,990407454;;;
0,098594062;-0,011007064;0,091470137;-0,014683574;;;0,108015358;6,183231177;0,091566719;5,017367172;;;
