Ewe/V;BA1_C;Ewe/V;BA2_C;<--CV_beggining
0,591139555;14,00568328;;;
0,590523601;14,01702946;;;
0,590160728;14,01655435;;;
0,589640796;14,00885207;;;
0,589135945;14,00460885;;;
0,5885306;14,00869396;;;
0,588117957;14,00386058;;;
0,58761555;14,00502898;;;
0,587115049;14,00529876;;;
0,586536705;13,99990632;;;
0,586194038;13,99333479;;;
0,585419118;13,98851052;;;
0,584935725;13,98262264;;;
0,584506214;13,98903179;;;
0,583908677;13,97881466;;;
0,583531737;13,99618058;;;
0,583159804;13,98964515;;;
0,58267808;13,97519824;;;
0,582071066;13,97291451;;;
0,581620574;13,93489036;;;
0,58103621;13,97649958;;;
0,580595613;13,97365755;;;
0,580061138;13,95922468;;;
0,579646587;13,95647861;;;
0,579092145;13,96066342;;;
0,578656435;13,96671297;;;
0,578182399;13,95685538;;;
0,577649355;13,95049464;;;
0,577139378;13,95449971;;;
0,576743841;13,94176807;;;
0,576059103;13,95055626;;;
0,575462282;13,93761931;;;
0,575013816;13,94858932;;;
0,57470417;13,94340111;;;
0,573978901;13,93461144;;;
0,573386788;13,93432862;;;
0,573002875;13,93540532;;;
0,572473288;13,93268461;;;
0,571806788;13,93018947;;;
0,571686804;13,91991399;;;
0,570933104;13,9142699;;;
0,57045728;13,91128996;;;
0,570183396;13,92571041;;;
0,569599509;13,92031195;;;
0,568888187;13,91105565;;;
0,568670928;13,9093678;;;
0,568123996;13,89674991;;;
0,567664623;13,89527919;;;
0,567061484;13,89172584;;;
0,566627145;13,8831046;;;
0,566256821;13,88398744;;;
0,565627098;13,88157924;;;
0,565123796;13,87955662;;;
0,564648926;13,87694566;;;
0,564037919;13,86984705;;;
0,563575804;13,86676643;;;
0,563072145;13,86537492;;;
0,562562406;13,8648669;;;
0,56191349;13,85637108;;;
0,561489522;13,84144649;;;
0,561156273;13,86251687;;;
0,560433686;13,84776422;;;
0,560018063;13,84757904;;;
0,559762418;13,84419485;;;
0,559112489;13,83729405;;;
0,558626235;13,83845457;;;
0,558147967;13,84066402;;;
0,557668507;13,82947804;;;
0,55724436;13,8323565;;;
0,55672729;13,82647815;;;
0,556173801;13,81945411;;;
0,555568635;13,82168969;;;
0,555054605;13,82248067;;;
0,554631472;13,81683272;;;
0,554084361;13,81093677;;;
0,55358839;13,81804509;;;
0,553174555;13,8063072;;;
0,552609742;13,80577185;;;
0,551993847;13,80044291;;;
0,551550567;13,8034231;;;
0,551045239;13,80903292;;;
0,550599456;13,80021545;;;
0,550008357;13,80246512;;;
0,549550414;13,79958698;;;
0,549069941;13,79586327;;;
0,548591614;13,79954941;;;
0,548079908;13,79368518;;;
0,547612071;13,7826924;;;
0,547145963;13,79252573;;;
0,546700358;13,78661851;;;
0,546164989;13,7880664;;;
0,545534372;13,78075736;;;
0,545222461;13,77650577;;;
0,544710577;13,78435272;;;
0,544175148;13,78141261;;;
0,543637812;13,77664022;;;
0,543083489;13,77378359;;;
0,542566717;13,7733132;;;
0,54225713;13,7681295;;;
0,541567206;13,76498737;;;
0,541202605;13,7628281;;;
0,54058671;13,75450534;;;
0,539976239;13,75803923;;;
0,539543092;13,74439577;;;
0,539115131;13,75920027;;;
0,538428366;13,74819571;;;
0,538063347;13,74138289;;;
0,537620425;13,74264748;;;
0,537099659;13,73213403;;;
0,536462784;13,73179574;;;
0,536350369;13,73808251;;;
0,535763979;13,72380954;;;
0,535159528;13,72953764;;;
0,534695268;13,73256199;;;
0,534255564;13,71329993;;;
0,533773005;13,72881434;;;
0,533174992;13,72455313;;;
0,532555103;13,71859557;;;
0,532129943;13,70820487;;;
0,531692922;13,71710044;;;
0,53116703;13,69557548;;;
0,530630648;13,71325147;;;
0,530058444;13,70234282;;;
0,529641569;13,7071955;;;
0,529114723;13,68470648;;;
0,528707862;13,6941927;;;
0,528092742;13,70029659;;;
0,527643204;13,71155092;;;
0,527362883;13,6797067;;;
0,526611686;13,69431818;;;
0,526190996;13,68472746;;;
0,525682092;13,69981075;;;
0,525183797;13,69213751;;;
0,524768233;13,68563332;;;
0,524098277;13,69115904;;;
0,523644388;13,68389439;;;
0,523168325;13,68098937;;;
0,522587657;13,67625413;;;
0,522161305;13,66146634;;;
0,521693766;13,67451882;;;
0,521128654;13,67240206;;;
0,520663142;13,66477226;;;
0,520088732;13,64576756;;;
0,519629836;13,66778044;;;
0,519127965;13,6630539;;;
0,518671393;13,65616231;;;
0,518247128;13,65305902;;;
0,517772436;13,64874132;;;
0,517043948;13,65000696;;;
0,51677233;13,64723478;;;
0,516260564;13,63502145;;;
0,515659451;13,62910798;;;
0,515075326;13,64136012;;;
0,514671206;13,63872262;;;
0,513980985;13,63290155;;;
0,513459802;13,6382026;;;
0,513185084;13,6341233;;;
0,512658;13,62687234;;;
0,512097359;13,62982468;;;
0,511620164;13,62597325;;;
0,511174798;13,61990513;;;
0,510626793;13,62495873;;;
0,510076582;13,62929143;;;
0,509646356;13,62196019;;;
0,50924015;13,60272002;;;
0,508603096;13,61433614;;;
0,508134425;13,61439435;;;
0,507759213;13,61865898;;;
0,507031202;13,61032176;;;
0,506663024;13,60608244;;;
0,506227314;13,60854266;;;
0,505458832;13,59737012;;;
0,504953623;13,61506763;;;
0,504640341;13,60765336;;;
0,504177809;13,60264768;;;
0,503544211;13,60417236;;;
0,503154039;13,58858847;;;
0,502702355;13,59759571;;;
0,50208199;13,60031605;;;
0,501650631;13,597346;;;
0,501252949;13,59030462;;;
0,500715613;13,59673577;;;
0,500199258;13,58866457;;;
0,499759287;13,58997474;;;
0,499184817;13,574764;;;
0,498679012;13,5828914;;;
0,498229414;13,57585742;;;
0,497633934;13,5800199;;;
0,497165322;13,57808211;;;
0,4965038;13,56765929;;;
0,495885551;13,57040898;;;
0,495638698;13,56443098;;;
0,49514237;13,56490312;;;
0,49450922;13,57061563;;;
0,494169533;13,56938459;;;
0,493703604;13,56150893;;;
0,493184149;13,55452528;;;
0,492675662;13,54124462;;;
0,492314041;13,5466079;;;
0,491605639;13,55589855;;;
0,491144747;13,54783822;;;
0,490751415;13,54567483;;;
0,490159601;13,53614784;;;
0,489675254;13,53842041;;;
0,489280879;13,53052988;;;
0,488711417;13,54453301;;;
0,488130748;13,52768643;;;
0,487586886;13,5232193;;;
0,48713395;13,53190374;;;
0,486660212;13,52761445;;;
0,486242235;13,52058146;;;
0,485666752;13,51970705;;;
0,485250473;13,51884021;;;
0,484611779;13,50965951;;;
0,484229267;13,51529196;;;
0,483625323;13,51354019;;;
0,483348221;13,51277357;;;
0,482758999;13,51114784;;;
0,482276469;13,49052806;;;
0,481752872;13,49500192;;;
0,48120895;13,50323758;;;
0,480720103;13,49309356;;;
0,480201662;13,50125205;;;
0,479682297;13,48403707;;;
0,479157567;13,48934958;;;
0,478620172;13,49123378;;;
0,478250146;13,48495568;;;
0,477634072;13,47582288;;;
0,477096885;13,48507578;;;
0,476695716;13,48369547;;;
0,476204783;13,47539431;;;
0,475723833;13,47125193;;;
0,475298375;13,4752862;;;
0,474732459;13,46723414;;;
0,474171847;13,46580918;;;
0,473601431;13,47414245;;;
0,473257452;13,47225796;;;
0,472629488;13,46461281;;;
0,472272962;13,4658227;;;
0,471756667;13,46521252;;;
0,471060514;13,45978227;;;
0,470515013;13,45287222;;;
0,46998626;13,46453894;;;
0,469515651;13,44748043;;;
0,46927917;13,45320846;;;
0,468657851;13,44622617;;;
0,468199819;13,44247522;;;
0,467798024;13,45190462;;;
0,467230886;13,4408262;;;
0,466703087;13,44227953;;;
0,466170907;13,4362161;;;
0,465804845;13,43748757;;;
0,46521762;13,43466445;;;
0,464660138;13,42889225;;;
0,464229465;13,43571097;;;
0,463606566;13,43205855;;;
0,463062644;13,42528839;;;
0,462666035;13,42352315;;;
0,462126404;13,4280095;;;
0,461626649;13,40510742;;;
0,461026847;13,34881224;;;
0,460615903;13,41213033;;;
0,460225374;13,40953312;;;
0,459534466;13,40212671;;;
0,459227026;13,40912809;;;
0,458761364;13,41814618;;;
0,458207011;13,41368372;;;
0,457805037;13,39918183;;;
0,457275063;13,40202217;;;
0,456767321;13,40452942;;;
0,456226617;13,37364412;;;
0,455682844;13,38944381;;;
0,455237389;13,39636096;;;
0,454665989;13,39916297;;;
0,45406723;13,40120998;;;
0,453701407;13,39044081;;;
0,453193635;13,39050827;;;
0,452643365;13,39011034;;;
0,452061385;13,38044198;;;
0,451785326;13,38980654;;;
0,451376379;13,38107425;;;
0,450799882;13,38034304;;;
0,450260967;13,38029315;;;
0,449672043;13,3823647;;;
0,44928363;13,37808219;;;
0,448735565;13,3731034;;;
0,448245078;13,37240392;;;
0,447695553;13,36494019;;;
0,447138816;13,36677774;;;
0,44665882;13,36634102;;;
0,446249485;13,35996882;;;
0,445661157;13,35819857;;;
0,445228785;13,34665097;;;
0,444699645;13,36834603;;;
0,444153756;13,35549353;;;
0,443760455;13,35273319;;;
0,443213314;13,36561061;;;
0,442773253;13,33928616;;;
0,442412585;13,35406974;;;
0,441741973;13,34589838;;;
0,441315711;13,35029759;;;
0,440715522;13,34260209;;;
0,440244019;13,33104045;;;
0,439804941;13,33628404;;;
0,439264178;13,32805769;;;
0,438651562;13,32469815;;;
0,438178718;13,323099;;;
0,437878758;13,32860021;;;
0,437252045;13,3230801;;;
0,43674323;13,31524573;;;
0,436304301;13,32240801;;;
0,435712814;13,31831349;;;
0,43514356;13,31267089;;;
0,434685707;13,29839678;;;
0,434354693;13,30437933;;;
0,433733314;13,2928961;;;
0,433106929;13,29748018;;;
0,432762444;13,30487555;;;
0,432177484;13,29227021;;;
0,431735128;13,29176021;;;
0,431298554;13,28595014;;;
0,430866778;13,28470653;;;
0,430244327;13,28427445;;;
0,429684877;13,27645424;;;
0,429291725;13,27268879;;;
0,428826153;13,26896961;;;
0,428174376;13,26662756;;;
0,427887827;13,24608152;;;
0,427281588;13,26954311;;;
0,426822543;13,2589513;;;
0,426318884;13,25406675;;;
0,425808996;13,25061286;;;
0,425378591;13,24467217;;;
0,424767941;13,25024263;;;
0,424199611;13,24862394;;;
0,423648387;13,23602052;;;
0,423275322;13,24329737;;;
0,422777057;13,23158421;;;
0,422161967;13,23782596;;;
0,421691567;13,23861552;;;
0,421263009;13,2410616;;;
0,420749962;13,22533837;;;
0,420122564;13,23561223;;;
0,419748932;13,22609073;;;
0,419336677;13,23033686;;;
0,418728322;13,21382305;;;
0,418249786;13,21403717;;;
0,417760462;13,22437336;;;
0,417271614;13,21503956;;;
0,416722417;13,2147214;;;
0,416337579;13,20241239;;;
0,415753454;13,20533705;;;
0,415227681;13,2146114;;;
0,41481483;13,20306174;;;
0,414297134;13,19793682;;;
0,413832575;13,20014736;;;
0,413329959;13,19904625;;;
0,412750244;13,19120015;;;
0,412236869;13,17833399;;;
0,411761671;13,18375469;;;
0,411157876;13,18870815;;;
0,410758018;13,17274364;;;
0,410312712;13,17796637;;;
0,409719199;13,17621502;;;
0,409263045;13,16028585;;;
0,408621937;13,16999522;;;
0,408309251;13,16178495;;;
0,40780136;13,16420444;;;
0,40721938;13,1556534;;;
0,406704128;13,1350195;;;
0,406304508;13,14731187;;;
0,405856788;13,14597812;;;
0,405195564;13,14545487;;;
0,404897779;13,13739913;;;
0,404334605;13,12439849;;;
0,403703928;13,13786748;;;
0,403207809;13,13247477;;;
0,402862996;13,13070687;;;
0,402380854;13,12749552;;;
0,40176177;13,11585669;;;
0,401344895;13,12894593;;;
0,400663495;13,11230485;;;
0,400162935;13,11821808;;;
0,399621278;13,119312;;;
0,399261951;13,10236795;;;
0,398741096;13,10819324;;;
0,398194224;13,10832221;;;
0,397722423;13,1037886;;;
0,397465765;13,0980313;;;
0,396634847;13,10164971;;;
0,396149278;13,09863721;;;
0,395865202;13,09025087;;;
0,39528507;13,0937746;;;
0,394723296;13,08242317;;;
0,394257843;13,08660458;;;
0,393829644;13,07238522;;;
0,393341035;13,07252321;;;
0,392836541;13,07661554;;;
0,392389119;13,08398364;;;
0,39184919;13,07386067;;;
0,391169906;13,0692489;;;
0,39080593;13,06101428;;;
0,390418828;13,05605727;;;
0,389880776;13,04408797;;;
0,389341027;13,04134852;;;
0,388654172;13,05043725;;;
0,388101816;13,04043805;;;
0,387705088;13,0415249;;;
0,38726747;13,03844844;;;
0,386830449;13,02613665;;;
0,386239171;13,02349451;;;
0,385738641;13,02642758;;;
0,385256976;13,0136341;;;
0,384777158;13,01267116;;;
0,384256631;13,01493911;;;
0,383610785;12,99237648;;;
0,383111864;13,00564456;;;
0,382784039;13,0040415;;;
0,382218719;13,00290857;;;
0,381690174;12,99347079;;;
0,381264836;12,98530522;;;
0,38085565;12,98643321;;;
0,380345881;12,98090845;;;
0,379867435;12,98343226;;;
0,379270732;12,97022246;;;
0,37889421;12,95739844;;;
0,378408641;12,97643125;;;
0,377806723;12,9667009;;;
0,377239525;12,96270358;;;
0,376657635;12,96051523;;;
0,376197398;12,93600744;;;
0,375784874;12,94983759;;;
0,375253916;12,94724696;;;
0,374751031;12,93634766;;;
0,374327451;12,92649373;;;
0,37367633;12,93496161;;;
0,373254091;12,93933576;;;
0,372679025;12,90633681;;;
0,372255832;12,90014341;;;
0,371600419;12,92505872;;;
0,371162027;12,90170483;;;
0,370904028;12,909668;;;
0,370277375;12,91031899;;;
0,369674534;12,9060858;;;
0,369487613;12,858901;;;
0,368881196;12,8828174;;;
0,368282318;12,89019371;;;
0,367757499;12,89009002;;;
0,367291987;12,87892601;;;
0,366891414;12,8816358;;;
0,366451293;12,86966925;;;
0,365783393;12,85776734;;;
0,365185678;12,85866364;;;
0,364736259;12,85596638;;;
0,36427477;12,85336093;;;
0,363787472;12,84687733;;;
0,363221198;12,84984518;;;
0,362804383;12,84186221;;;
0,36228615;12,8195766;;;
0,361774027;12,83319873;;;
0,361028552;12,82751441;;;
0,360813469;12,82764057;;;
0,360406488;12,82175242;;;
0,359642088;12,81387992;;;
0,359197229;12,80957344;;;
0,358884186;12,81227707;;;
0,358344495;12,80307241;;;
0,357789993;12,78253928;;;
0,357414544;12,79003227;;;
0,356851846;12,79385765;;;
0,356292009;12,79202701;;;
0,35587129;12,7863958;;;
0,355318904;12,77628125;;;
0,354904383;12,75212419;;;
0,354300022;12,75445097;;;
0,353752971;12,75317146;;;
0,353245288;12,75998539;;;
0,352746934;12,74095752;;;
0,352369457;12,73519689;;;
0,351739794;12,73852297;;;
0,35135597;12,72904944;;;
0,350844979;12,72885057;;;
0,350283086;12,72158281;;;
0,349675953;12,71346602;;;
0,349243164;12,71207009;;;
0,348685652;12,70272425;;;
0,348306298;12,70087983;;;
0,347837389;12,69933218;;;
0,34745881;12,69546102;;;
0,34686929;12,68431613;;;
0,346371353;12,6861975;;;
0,345760554;12,66736853;;;
0,345483869;12,6739575;;;
0,344694167;12,67919136;;;
0,344177842;12,66959156;;;
0,343868434;12,65544935;;;
0,343474835;12,64644727;;;
0,342639506;12,6125349;;;
0,342332155;12,62317694;;;
0,341792375;12,62181537;;;
0,341247678;12,60576257;;;
0,34069857;12,59220784;;;
0,340346605;12,5933579;;;
0,339910507;12,59565931;;;
0,339364558;12,58730744;;;
0,338831723;12,58219706;;;
0,338526934;12,56706203;;;
0,337779731;12,57446991;;;
0,337334722;12,573929;;;
0,336908162;12,55738709;;;
0,33621949;12,55515346;;;
0,335779369;12,5479721;;;
0,335352927;12,55539785;;;
0,334902585;12,53378612;;;
0,33438316;12,52632272;;;
0,333947092;12,52536466;;;
0,333254129;12,49526556;;;
0,332702845;12,51612576;;;
0,332365841;12,46552862;;;
0,331815541;12,47276489;;;
0,331285447;12,47334258;;;
0,330812573;12,4668591;;;
0,33030656;12,45494294;;;
0,329773486;12,45897304;;;
0,329109997;12,46215237;;;
0,32884261;12,45567186;;;
0,328394443;12,44989008;;;
0,327771038;12,43562548;;;
0,32729575;12,41934195;;;
0,326745868;12,40805273;;;
0,326276034;12,39795249;;;
0,325735241;12,41407211;;;
0,325227827;12,40229733;;;
0,32496044;12,402538;;;
0,324360311;12,40124867;;;
0,323798805;12,37956498;;;
0,323296189;12,38111849;;;
0,322880536;12,37493385;;;
0,322375983;12,36948686;;;
0,321819216;12,34793682;;;
0,321305126;12,35668723;;;
0,320866138;12,35172489;;;
0,320469886;12,35171048;;;
0,319839001;12,33736715;;;
0,319285661;12,32656159;;;
0,31880334;12,31896893;;;
0,318330228;12,323548;;;
0,317706704;12,32349268;;;
0,317308307;12,29233409;;;
0,316920221;12,29532216;;;
0,316285372;12,29950791;;;
0,315648407;12,27763516;;;
0,315109938;12,28149209;;;
0,314662099;12,26917002;;;
0,314128071;12,26354718;;;
0,313783348;12,26172959;;;
0,313279837;12,23589266;;;
0,312830299;12,23092349;;;
0,312348783;12,22408728;;;
0,311757594;12,22108872;;;
0,311233968;12,22821321;;;
0,310858399;12,2148593;;;
0,310300022;12,1851774;;;
0,309828967;12,194796;;;
0,309282005;12,17452683;;;
0,308987141;12,17217389;;;
0,308321685;12,17307565;;;
0,307828635;12,17289568;;;
0,307373792;12,15658807;;;
0,30698669;12,15217049;;;
0,306200236;12,13732412;;;
0,305840582;12,12965394;;;
0,305412471;12,12435726;;;
0,304813594;12,12204623;;;
0,304402202;12,12032476;;;
0,303636909;12,12452979;;;
0,30311653;12,09880866;;;
0,302666545;12,10796237;;;
0,302272737;12,1080067;;;
0,30177933;12,08425829;;;
0,30123654;12,08712673;;;
0,300683409;12,06343931;;;
0,300256789;12,05838299;;;
0,29956153;12,05624425;;;
0,299306154;12,05650527;;;
0,298837394;12,04868257;;;
0,298057467;12,04532528;;;
0,29775399;12,00387109;;;
0,297389269;12,02983972;;;
0,29683283;12,01932189;;;
0,296240181;12,01287178;;;
0,295806676;11,9865787;;;
0,295423925;11,97592295;;;
0,294826984;11,96646873;;;
0,294347703;11,96710298;;;
0,293819815;11,9690506;;;
0,293412626;11,94303109;;;
0,292883635;11,94016225;;;
0,292480767;11,92397893;;;
0,291805387;11,92292015;;;
0,291363567;11,92883399;;;
0,290979564;11,90354016;;;
0,290284485;11,90980214;;;
0,289828569;11,89864269;;;
0,289539963;11,87231341;;;
0,288675129;11,87755933;;;
0,288217932;11,87931921;;;
0,287897706;11,8821788;;;
0,287363738;11,86816758;;;
0,286776185;11,83174687;;;
0,286308974;11,82547604;;;
0,285752267;11,83144864;;;
0,285363942;11,82707444;;;
0,284811676;11,82149163;;;
0,284377158;11,79803763;;;
0,283802629;11,78367954;;;
0,283328682;11,78846805;;;
0,282844335;11,78117199;;;
0,282265306;11,76918589;;;
0,281757504;11,77189604;;;
0,281404465;11,75601885;;;
0,280917972;11,74497615;;;
0,280279696;11,72742764;;;
0,279969037;11,70891013;;;
0,279429346;11,70312821;;;
0,278814524;11,70387947;;;
0,278387249;11,69793529;;;
0,277832806;11,69831893;;;
0,277352482;11,66277969;;;
0,276882797;11,65663586;;;
0,276340216;11,6499957;;;
0,275888562;11,65576005;;;
0,275408298;11,64662062;;;
0,274905026;11,649258;;;
0,27436614;11,65421827;;;
0,273864686;11,5953824;;;
0,273337871;11,6032492;;;
0,272935808;11,59646581;;;
0,272375315;11,60598312;;;
0,271898031;11,58194191;;;
0,271499604;11,57282366;;;
0,270763934;11,56743054;;;
0,27037257;11,55688684;;;
0,269933701;11,52316292;;;
0,26944378;11,517991;;;
0,268874496;11,53394411;;;
0,268425047;11,49898533;;;
0,267783791;11,49427728;;;
0,2673181;11,48142468;;;
0,266867042;11,49323446;;;
0,266302705;11,49444334;;;
0,265792668;11,47395024;;;
0,265413135;11,4488613;;;
0,26466921;11,44462961;;;
0,26426369;11,45211863;;;
0,263893008;11,44532135;;;
0,26335457;11,44738271;;;
0,262767375;11,40419049;;;
0,262170494;11,40344518;;;
0,261705667;11,39653041;;;
0,26117897;11,39298715;;;
0,260863423;11,39660565;;;
0,260341465;11,38580195;;;
0,259827495;11,37908652;;;
0,259377807;11,36837637;;;
0,258911282;11,34188584;;;
0,258223444;11,34333692;;;
0,257793963;11,33133839;;;
0,257409155;11,32505568;;;
0,256841063;11,30866919;;;
0,256461293;11,31572625;;;
0,25588569;11,29345543;;;
0,25540024;11,27830786;;;
0,254930437;11,27341607;;;
0,254433334;11,25908006;;;
0,253873676;11,24190187;;;
0,253407896;11,23704669;;;
0,252967149;11,23511286;;;
0,252546132;11,24413282;;;
0,251892149;11,22047172;;;
0,251477987;11,2036129;;;
0,251101196;11,1876527;;;
0,250277609;11,18934061;;;
0,249874845;11,19227605;;;
0,249369919;11,18662001;;;
0,24904266;11,198548;;;
0,248444751;11,18051593;;;
0,248032227;11,15298514;;;
0,247234121;11,14333658;;;
0,246842712;11,13863609;;;
0,246486261;11,14138561;;;
0,245923594;11,1138369;;;
0,245336339;11,09349506;;;
0,244891033;11,09773469;;;
0,24434936;11,08797044;;;
0,243790388;11,06021505;;;
0,243324131;11,05005514;;;
0,242884085;11,05326073;;;
0,242287159;11,0377906;;;
0,241766781;11,04719972;;;
0,241311058;11,02851015;;;
